comparator_state	analysis_mode	n_ranked_genes	permutations	term	es	nes	nominal_p	fdr_q	fwer_p	tag_fraction	rank_fraction	leading_edge_genes	direction	family	role	citation
TA1	targeted_predeclared	12906	2000	GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS	0.5388794507453183	1.5426115438594405	0.024166666666666666	0.01723027521271385	0.2645	10/19	21.66%	ITGA5;HBEGF;ITGAV;ITGB1;ADAM17;PHLDB2;ACVRL1;RREB1;LRG1;AJUBA	REC_up	MSigDB_c5.go.bp	repair_interpretation	Molecular Signatures Database
TA1	targeted_predeclared	12906	2000	GOBP_LIVER_REGENERATION	-0.4805159451885618	-1.5201860882520797	0.0491183879093199	0.025209380234505863	0.1895	7/20	11.57%	EZH2;PNPT1;UCP2;PCNA;AURKA;PRMT5;SRSF1	REC_down	MSigDB_c5.go.bp	regenerative_interpretation	Molecular Signatures Database
TA1	targeted_predeclared	12906	2000	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_WOUND_HEALING	0.7349482975105779	1.425963276569844	0.07649253731343283	0.04594587559542918	0.56	4/5	24.45%	B4GALT1;CLDN1;LRG1;FZD7	REC_up	MSigDB_c5.go.bp	repair_interpretation	Molecular Signatures Database
TA1	targeted_predeclared	12906	2000	PENGWINKLER_PALMITATE_UP_TOP100	0.37015193505428956	1.414103292698931	0.019424460431654675	0.047986097252710705	0.589	20/74	11.48%	SLC16A3;MAL2;LDHA;FOSL2;ANGPTL4;EPB41L1;MTUS1;PTPRB;WWC2;HSPB1;RHOB;ID1;MACC1;DSTN;NEBL;CPE;ARHGAP27;TTC9;CLMN;UNC5B	REC_up	PengWinkler_perturbation	pengwinkler_axis	Peng-Winkler et al., Nature 2026; DOI 10.1038/s41586-026-10686-2
TA1	targeted_predeclared	12906	2000	OGDEN_STATE_COLONOCYTE_MARKERS	-0.2982799037939448	-1.0707440245828475	0.3391812865497076	0.3213796253997259	0.9535	13/33	21.63%	SHISA9;GRM8;VAV3;CFTR;SAMD3;NXPE4;KAZN;ADAMTSL1;SLC4A10;ST6GAL2;FOXP2;PLCL1;PRKG1	REC_down	source_state_marker	rival_state	Ogden et al., Cell Genomics 2025; PMID 40393458
TA1	targeted_predeclared	12906	2000	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.30886113396027376	0.9864322799399035	0.47372549019607846	0.5675689483137099	1.0	12/31	21.79%	DKK1;ADAM17;PPARD;NCSTN;NCOR2;CTNNB1;CSNK1E;HDAC5;HDAC11;RBPJ;WNT5B;JAG1	REC_up	MSigDB_h.all	metabolic_cooption	Molecular Signatures Database
TA1	targeted_predeclared	12906	2000	OGDEN_STATE_UPR_MARKERS	0.2960379835238124	0.9689132944467292	0.5069018404907976	0.5825998188600464	1.0	7/32	5.39%	FOS;PPP1R15A;ELF3;TMPRSS2;JUN;HSPB1;RAB11FIP1	REC_up	source_state_marker	rival_state	Ogden et al., Cell Genomics 2025; PMID 40393458
TA1	targeted_predeclared	12906	2000	HALLMARK_FATTY_ACID_METABOLISM	0.18815878946774123	0.7766297250847154	0.9038978494623656	0.9255341951410601	1.0	15/131	10.59%	LDHA;ENO2;FABP1;RETSAT;HPGD;ALDOA;VNN1;GABARAPL1;GPD2;SERINC1;TP53INP2;S100A10;ACOX1;UBE2L6;MGLL	REC_up	MSigDB_h.all	metabolic_cooption	Molecular Signatures Database
TA1	targeted_predeclared	12906	2000	GOBP_PROLINE_BIOSYNTHETIC_PROCESS	0.26586324828838115	0.5537429052346396	0.9532062391681109	0.9914587906605468	1.0	3/6	29.54%	ALDH18A1;NOXRED1;OAT	REC_up	MSigDB_c5.go.bp	pengwinkler_axis	Molecular Signatures Database
TA1	targeted_predeclared	12906	2000	GOBP_PROLINE_METABOLIC_PROCESS	0.26586324828838115	0.5537429052346396	0.9532062391681109	0.9914587906605468	1.0	3/6	29.54%	ALDH18A1;NOXRED1;OAT	REC_up	MSigDB_c5.go.bp	pengwinkler_axis	Molecular Signatures Database
UPR	targeted_predeclared	10358	2000	CANELLAS_CORE_HRC	0.8760480860709854	3.505739956607707	0.0	0.0	0.0	89/95	10.52%	TSPAN1;PLEC;CEACAM1;SDCBP2;TM4SF1;AHNAK;SERINC2;SLC2A1;CAMK2N1;MUC13;CYP3A5;MYOF;KRT80;SLC6A8;LAMB3;COL17A1;JUP;C19ORF33;LRP10;SPINT1;TMBIM1;RRAS;CD55;ARFGAP3;SLC44A4;ITGB4;TNFRSF21;RIOK3;LAMA3;F11R;CD59;SNX9;UGCG;CDKN2B;FLNB;DSG2;MISP;TINAGL1;PCDH1;LAMC2;CXCL16;PLAUR;SEMA3B;PTPRH;AHNAK2;EMP1;MXD1;PRSS22;LIPH;MYH14;B4GALT1;ANXA11;TSPAN3;DDR1;PPARD;CGN;CEACAM5;CRB3;PDZK1IP1;RNF103;BMP2;ITGB1;PTK6;EPS8L1;KLK10;DUSP5;CDCP1;FA2H;LMO7;SLPI;SMAD3;HEBP2;STK24;EFNB1;EZR;GJB3;ADAM9;ITGA2;PINK1;BAIAP2L1;B4GALNT3;GPRC5A;CLIC3;CD68;USP53;GBP3;CDA;TJP3;RHOF	REC_up	published_signature	regenerative_interpretation	Ogden et al., Cell Genomics 2025; PMID 40393458
UPR	targeted_predeclared	10358	2000	CANELLAS_HRC_KRT20_NEG	0.7157601088678021	3.2414425054543488	0.0	0.0	0.0	152/233	16.01%	NDRG1;B2M;SDCBP2;KRT19;ANKRD37;OAS1;QSOX1;SERINC2;SLC2A1;BTG1;EGLN3;PTTG1IP;ANXA2;ISG15;ISG20;TMEM59;TMBIM1;RRAS;P4HA2;VEGFA;POLD4;ZBP1;PGK1;LAMA3;F11R;CTSD;EIF1;BNIP3L;CLIC5;APLP2;UBC;CXCL16;PLAUR;TAP1;ATP6V1D;ECM1;MALL;SARAF;MXD1;NPEPPS;NFKBIA;APOL1;NBL1;GABARAP;ARPC5;KLF6;LGALS3BP;CAPG;CRB3;P4HA1;TMEM54;EFHD2;ARPC2;RTN3;CDKN1A;LAPTM4A;S100A14;MLPH;TPI1;PFKP;IRF1;ITGAV;DUSP5;NUCB2;METRNL;TNIP1;STAT1;EFNA1;MSLN;IRF7;YIPF3;GIPC1;ERRFI1;SMIM14;IDO1;BSG;EZR;ERGIC3;PSME1;GNAI2;TIPARP;HIGD1A;HILPDA;CHMP2A;CDK2AP2;ARPC1A;PKM;JUND;TMOD3;ARF6;ZBTB7A;PLS1;TAX1BP3;APPL2;BAIAP2L1;ALDOA;GPRC5A;CPE;CHP1;TMEM30A;PRDM1;SH3KBP1;CD74;MXI1;EGLN1;YPEL5;UBE2L6;SULT2B1;IFI44;PSMB9;BNIP3;CTTN;UPP1;EIF1B;MPZL3;S100A16;ANXA4;CDA;NEDD9;XPNPEP1;CDH17;ASAP2;MGAT4B;RHOA;SP110;PSMB8;CCNG2;CTSH;SPNS2;GPI;ADIPOR1;NDFIP1;DAZAP2;CD82;TMPRSS4;ARL6IP5;R3HDM4;SDF2;RHOG;GPA33;WBP2;RNF186;CYSTM1;SHISA5;PRNP;TMEM9B;VAMP3;APOL2;SCAMP2;OSTF1;TTC9;PGAM1	REC_up	published_signature	regenerative_interpretation	Ogden et al., Cell Genomics 2025; PMID 40393458
UPR	targeted_predeclared	10358	2000	CANELLAS_HRC_KRT20_POS	0.6964478856139336	3.1289600750049997	0.0	0.0	0.0	145/227	18.74%	NDRG1;PMEPA1;SDCBP2;ANKRD37;AHNAK;SLC2A1;CYP3A5;BTG1;PTTG1IP;LAMB3;RHOC;RAC1;TMBIM1;P4HA2;VEGFA;KLF4;RABAC1;POLD4;RIOK3;LAMA3;F11R;CTSD;EIF1;TES;CD164;BNIP3L;DDIT4;APLP2;CCNI;LPIN2;LAMC2;LGALS3;ECM1;MALL;SARAF;SH3GLB1;AHNAK2;EMP1;MXD1;NBL1;GABARAP;CALR;P4HA1;CDKN1A;RNF103;S100A14;BMP2;ITGB1;CREB3;TXNIP;BHLHE40;CTSE;NUCB2;METRNL;EFNA1;ATP6V0C;TMEM50A;TGFA;ACTR2;LMO7;SPAG9;ERRFI1;TMEM45B;SMIM14;FAM107B;HERPUD1;FBXO32;HBEGF;TIPARP;HILPDA;CDK2AP2;CAST;ARPC1A;DDIT3;JUND;MFGE8;ZFAND5;CD24;ARF6;BAIAP2L1;ALDOA;GPRC5A;CPE;GDE1;TMEM30A;PRDM1;MXI1;YPEL5;SULT2B1;PDGFA;BNIP3;CAPZB;EIF1B;MPZL3;SWAP70;S100A16;FTL;CREBRF;CDA;SYF2;ASAP2;MGAT4B;RHOA;DHRS3;MAPK6;CCNG2;CTSB;SPNS2;GPI;STX7;YPEL3;DAZAP2;CYTH2;ARL8B;CD82;SAMD8;R3HDM4;SDF2;GPA33;WBP2;RNF186;KDELR3;SLCO2A1;PAK2;CIR1;PRNP;TMEM9B;PFDN5;ATP6V0E1;OSTF1;RAB11B;RAPH1;KIAA0232;BCL2L11;C15ORF48;PLEKHB2;DUSP4;TCP11L2;ABHD5;IL22RA1;ARRDC3;SLC22A4;MOSPD1;BASP1;MARCKSL1	REC_up	published_signature	regenerative_interpretation	Ogden et al., Cell Genomics 2025; PMID 40393458
UPR	targeted_predeclared	10358	2000	FROZEN_REC_TOP50	0.9397809636142931	3.350204117898179	0.0	0.0	0.0	46/47	5.32%	TSPAN1;KRT20;IL32;NDRG1;CEACAM1;SDCBP2;CLDN3;ANKRD37;OAS1;QSOX1;LDHA;MUC13;CYP3A5;FXYD3;KRT80;BTG1;EGLN3;GSN;COL17A1;JUP;RHOC;ISG15;C4BPB;CDHR5;APOL6;ABCG1;P4HA2;SLC16A3;ARFGAP3;KLF4;FHL2;DDX60;PLAUR;DUOX2;MX2;PTPRH;HIF1A-AS3;RSAD2;MXD1;APOL1;STBD1;BIRC3;ADM;DUOXA2;DUSP5;ADGRF1	REC_up	anchor	primary_anchor	Ogden et al., Cell Genomics 2025; PMID 40393458
UPR	targeted_predeclared	10358	2000	HALLMARK_E2F_OGDEN_COPY	-0.48828954385332646	-2.34545609429112	0.0	0.0	0.0	83/155	25.60%	CKS2;MMS22L;CENPE;PRKDC;MYC;CHEK2;ILF3;RFC3;MRE11;MELK;KIF18B;TOP2A;SHMT1;HELLS;UBE2T;ATAD2;ORC6;CIT;CSE1L;BRMS1L;PRIM2;NASP;RAD51AP1;BRCA1;KIF4A;BUB1B;TRA2B;SRSF1;SRSF2;CBX5;LMNB1;TACC3;CTPS1;MSH2;MCM7;MKI67;PAICS;RRM2;DIAPH3;NUP205;POLD2;CHEK1;WDR90;LBR;NUP107;RACGAP1;GINS1;HMGB2;NME1;CDK1;DNMT1;KIF22;MLH1;AURKB;LUC7L3;RAD50;ORC2;CCP110;PTTG1;EZH2;NCAPD2;RAD1;NOP56;PPM1D;MCM6;PSIP1;SLBP;DSCC1;PNN;KIF2C;POLA2;PAN2;RBBP7;NUP153;EXOSC8;MCM4;PA2G4;STAG1;AURKA;LYAR;SMC4;STMN1;PDS5B	REC_down	published_signature	rival_program	Ogden et al., Cell Genomics 2025; PMID 40393458
UPR	targeted_predeclared	10358	2000	HALLMARK_E2F_TARGETS	-0.48828954385332646	-2.34545609429112	0.0	0.0	0.0	83/155	25.60%	CKS2;MMS22L;CENPE;PRKDC;MYC;CHEK2;ILF3;RFC3;MRE11;MELK;KIF18B;TOP2A;SHMT1;HELLS;UBE2T;ATAD2;ORC6;CIT;CSE1L;BRMS1L;PRIM2;NASP;RAD51AP1;BRCA1;KIF4A;BUB1B;TRA2B;SRSF1;SRSF2;CBX5;LMNB1;TACC3;CTPS1;MSH2;MCM7;MKI67;PAICS;RRM2;DIAPH3;NUP205;POLD2;CHEK1;WDR90;LBR;NUP107;RACGAP1;GINS1;HMGB2;NME1;CDK1;DNMT1;KIF22;MLH1;AURKB;LUC7L3;RAD50;ORC2;CCP110;PTTG1;EZH2;NCAPD2;RAD1;NOP56;PPM1D;MCM6;PSIP1;SLBP;DSCC1;PNN;KIF2C;POLA2;PAN2;RBBP7;NUP153;EXOSC8;MCM4;PA2G4;STAG1;AURKA;LYAR;SMC4;STMN1;PDS5B	REC_down	MSigDB_h.all	proliferation	Molecular Signatures Database
UPR	targeted_predeclared	10358	2000	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.5886504207105318	2.327064351726968	0.0	0.0	0.0	38/88	11.97%	IL32;PMEPA1;QSOX1;PLOD2;SDC4;SLC6A8;DST;TNFRSF12A;VEGFA;LAMA3;CD59;LAMC2;PLAUR;AREG;ECM1;TIMP1;CAPG;SERPINE2;PPIB;ITGB1;ITGAV;TGM2;CXCL1;GADD45A;ENO2;ITGA2;IGFBP2;FLNA;RHOB;TNFRSF11B;DPYSL3;TNFAIP3;COL16A1;MMP14;LRP1;FUCA1;TPM4;CXCL8	REC_up	MSigDB_h.all	plasticity_context	Molecular Signatures Database
UPR	targeted_predeclared	10358	2000	HALLMARK_GLYCOLYSIS	0.4871614406696461	2.082828420713849	0.0	0.0	0.0	57/141	19.71%	CLDN3;QSOX1;TFF3;LDHA;PLOD2;EGLN3;ERO1A;ISG20;HSPA5;DSC2;P4HA2;SLC16A3;VEGFA;PGK1;RBCK1;DDIT4;PAM;B4GALT1;HK2;MIF;P4HA1;SOX9;TPI1;PFKP;AGRN;TGFA;IL13RA1;ENO2;PKM;ALDOA;CHPF;TPBG;MXI1;ENO1;B3GNT3;COPB2;ZNF292;HAX1;UGP2;GFPT1;BIK;EFNA3;KDELR3;B4GALT4;MET;PGAM1;HDLBP;SRD5A3;PSMC4;ANG;ME1;GCLC;STC2;GALE;CAPN5;GLRX;PLOD1	REC_up	MSigDB_h.all	metabolic_cooption	Molecular Signatures Database
UPR	targeted_predeclared	10358	2000	HALLMARK_HYPOXIA	0.6247650691353748	2.639869631968788	0.0	0.0	0.0	72/132	16.87%	NDRG1;LDHA;SLC2A1;BTG1;SDC4;ANXA2;ERO1A;ISG20;HSPA5;P4HA2;VEGFA;PGK1;TES;BNIP3L;DDIT4;PLAUR;PLAC8;PAM;HK2;PDK1;STBD1;MIF;KLF6;PIM1;ADM;P4HA1;CDKN1A;IDS;BHLHE40;TPI1;PFKP;CDKN1C;EFNA1;TGM2;MYH9;ERRFI1;KDM3A;ENO2;PNRC1;AMPD3;TIPARP;DDIT3;S100A4;GAPDH;AKAP12;ALDOA;ETS1;TPBG;MXI1;ENO1;KLF7;SULT2B1;WSB1;NFIL3;GBE1;ZNF292;XPNPEP1;UGP2;TNFAIP3;CCNG2;GPI;EFNA3;KDELR3;CCN2;F3;MAP3K1;SCARB1;ILVBL;PDGFB;PFKL;HDLBP;MAFF	REC_up	MSigDB_h.all	generic_stress	Molecular Signatures Database
UPR	targeted_predeclared	10358	2000	HALLMARK_TNFA_NFKB_OGDEN_COPY	0.5999424976425555	2.5459214049935244	0.0	0.0	0.0	59/133	12.20%	PMEPA1;BTG1;SDC4;LAMB3;CCL20;MARCKS;VEGFA;KLF4;EIF1;PLAUR;TAP1;AREG;EDN1;CXCL11;MXD1;B4GALT1;PHLDA2;NFKBIA;KLF6;BIRC3;TNFAIP8;CXCL10;CDKN1A;IL18;IFIH1;B4GALT5;BMP2;BHLHE40;IRF1;DUSP5;IFNGR2;TNIP1;EFNA1;CXCL1;F2RL1;GADD45A;SMAD3;CCND1;PNRC1;EHD1;RELB;HBEGF;TIPARP;LITAF;CEBPB;FOSL1;RCAN1;TRIB1;RHOB;NFIL3;BCL3;CFLAR;TNFAIP3;RELA;DDX58;MAP2K3;ABCA1;PDLIM5;KDM6B	REC_up	published_signature	regulatory_context	Ogden et al., Cell Genomics 2025; PMID 40393458
UPR	targeted_predeclared	10358	2000	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.5192749222171915	2.0972558104930483	0.0	0.0	0.0	50/94	28.37%	ERO1A;HSPA5;VEGFA;DDIT4;DNAJB9;HYOU1;HSP90B1;CALR;YWHAZ;DNAJC3;SSR1;XPOT;HERPUD1;SRPRA;ATF4;CEBPB;IFIT1;NABP1;SHC1;SPCS3;SEC11A;CEBPG;EIF2AK3;EDEM1;ERN1;ALDH18A1;PDIA6;EEF2;SEC31A;KDELR3;POP4;YIF1A;EIF4A2;SPCS1;STC2;EXOC2;XBP1;SERP1;MTHFD2;ATP6V0D1;DCTN1;GOSR2;ARFGAP1;SLC7A5;EIF4E;ATF3;PSAT1;LSM4;EXOSC4;DCP2	REC_up	MSigDB_h.all	generic_stress	Molecular Signatures Database
UPR	targeted_predeclared	10358	2000	NUSSE_REGENERATIVE	0.6958187245457184	2.5030295073204396	0.0	0.0	0.0	29/53	10.73%	OAS1;ISG15;SLC16A3;OAS3;ZBP1;S100A6;TRIB3;GBP2;TAP1;CAPN2;AREG;MX1;PHLDA2;APOL1;SPATS2L;ADM;S100A14;DUOXA2;SLC7A11;IRF7;OASL;IDO1;NPTX2;SH3KBP1;CD74;IFI44;KCNK6;RHOF;STXBP1	REC_up	published_signature	regenerative_interpretation	Ogden et al., Cell Genomics 2025; PMID 40393458
UPR	targeted_predeclared	10358	2000	OGDEN_EPIHR	0.7497769460243353	2.788420809130295	0.0	0.0	0.0	40/61	12.35%	KRT19;SLC2A1;CAMK2N1;KRT80;LAMB3;COL17A1;C19ORF33;TACSTD2;SPINT1;TNFRSF21;LAMA3;LAMC2;WFDC3;ANXA3;PRSS22;DDR1;SEMA4B;SLC20A1;MMP7;SLC25A25;CTSE;EPS8L1;KLK10;SEZ6L2;PNPLA2;LMO7;SLPI;MSLN;GJB3;C1ORF116;PSORS1C1;PPL;GPRC5A;MAPK3;S100A2;RHOD;LEMD1;EPHA2;SLC22A18;FAM155A	REC_up	published_signature	regenerative_interpretation	Ogden et al., Cell Genomics 2025; PMID 40393458
UPR	targeted_predeclared	10358	2000	OGDEN_HYPOXIA_MP6	0.8349655380472285	2.8799683251276105	0.0	0.0	0.0	33/42	9.78%	NDRG1;ANKRD37;LDHA;PLOD2;SLC2A1;EGLN3;S100A10;ERO1A;C4ORF3;SLC16A3;VEGFA;CA9;PGK1;BNIP3L;DDIT4;DNAJB9;LGALS3;HK2;PDK1;ADM;P4HA1;SLC3A2;PFKP;ERRFI1;ENO2;HILPDA;DDIT3;AKAP12;ALDOA;ENO1;WSB1;BNIP3;GBE1	REC_up	published_signature	rival_program	Ogden et al., Cell Genomics 2025; PMID 40393458
UPR	targeted_predeclared	10358	2000	OGDEN_STATE_HYPOXIA_MARKERS	0.8586301172145355	2.8201645994268785	0.0	0.0	0.0	28/33	8.71%	NDRG1;PTPRR;ANKRD37;HKDC1;SMIM2-AS1;TFF3;PLOD2;SLC2A1;FXYD3;EGLN3;ERO1A;LRP4;VEGFA;PGK1;FHL2;NEAT1;DDIT4;FRMD5;PDK1;P4HA1;FABP1;BHLHE40;EFNA1;ERRFI1;KDM3A;CKB;FAM13A;WSB1	REC_up	source_state_marker	rival_state	Ogden et al., Cell Genomics 2025; PMID 40393458
UPR	targeted_predeclared	10358	2000	OGDEN_STATE_IREC_MARKERS	0.7098660511603836	2.327939272082003	0.0	0.0	0.0	19/33	11.13%	PMEPA1;KRT19;HDAC9;ANXA2;ISG15;RIOK3;LAMA3;S100A6;LAMC2;FRMD5;EMP1;IFI6;LY6E;RUNX1;EZR;ANXA1;IFI44L;TNFRSF11B;EPHA4	REC_up	source_state_marker	rival_state	Ogden et al., Cell Genomics 2025; PMID 40393458
UPR	targeted_predeclared	10358	2000	OGDEN_STATE_REC_MARKERS	0.9001157297317169	2.9952805226499124	0.0	0.0	0.0	28/33	3.31%	TSPAN1;NDRG1;CEACAM1;SDCBP2;PTPRR;ANKRD37;HKDC1;HDAC9;SLC2A1;MUC13;CYP3A5;EGLN3;ERO1A;COL17A1;DST;CD55;FHL2;LAMC2;PLAUR;BCAS1;DUOX2;HIF1A-AS3;PLAC8;MXD1;FER1L6;IL1RAP;PAG1;ATP1B1	REC_up	source_state_marker	state_identity	Ogden et al., Cell Genomics 2025; PMID 40393458
UPR	targeted_predeclared	10358	2000	OGDEN_STATE_UPR_MARKERS	-0.8146044114382378	-2.944599940587678	0.0	0.0	0.0	22/33	11.93%	PCK1;HSPH1;SHISA9;ST6GALNAC3;IQCM;HSPA1B;RUBCNL;DUSP2;NOX1;ATP2C2;DNAJB1;NR4A1;HSPE1;XACT;IL17RB;NPSR1;PLCL1;AP001042.1;LEFTY1;RBFOX1;ZFP36L2;HSP90AA1	REC_down	source_state_marker	rival_state	Ogden et al., Cell Genomics 2025; PMID 40393458
UPR	targeted_predeclared	10358	2000	PUBLISHED_PEMT	0.7007102122138025	2.51758080317032	0.0	0.0	0.0	30/50	13.24%	IL32;QSOX1;PLOD2;SDC4;SLC6A8;DST;TNFRSF12A;VEGFA;LAMA3;CD59;LAMC2;PLAUR;AREG;ECM1;CAPG;PPIB;ITGB1;TGM2;CXCL1;GADD45A;ENO2;ITGA2;IGFBP2;RHOB;TNFRSF11B;LRP1;FUCA1;TPM4;CXCL8;IL15	REC_up	published_signature	regenerative_interpretation	Ogden et al., Cell Genomics 2025; PMID 40393458
UPR	targeted_predeclared	10358	2000	PUBLISHED_YAP	0.5905350733305375	2.250534728044814	0.0	0.0	0.0	33/69	15.21%	TM4SF1;AHNAK;MYOF;S100A11;LAMA3;S100A6;LAMC2;CXCL16;PLAUR;LGALS3;CAPN2;AREG;EMP1;ANXA3;NBL1;S100A14;SLC7A11;MSLN;GJB3;FOSL1;S100A4;ANXA1;GPRC5A;LHFPL2;CLIC3;TRPM6;S100A16;RHOF;RHOD;EPHA2;WWC2;F3;ACOT9	REC_up	published_signature	regenerative_interpretation	Ogden et al., Cell Genomics 2025; PMID 40393458
UPR	targeted_predeclared	10358	2000	PAN_EPITHELIAL_7	0.9470582552410393	2.059471000010326	0.0	3.15291114591925e-05	0.0005	7/7	5.36%	KRT19;TACSTD2;KRT8;EPCAM;CDH1;MUC1;KRT18	REC_up	composition_control	composition_control	Operational composition surrogate; not a tumour-purity estimator
UPR	targeted_predeclared	10358	2000	PUBLISHED_FETAL	0.46399064253524736	2.0129620835197004	0.0	5.9739369080575264e-05	0.001	48/161	13.14%	PMEPA1;AHNAK;GSN;TACSTD2;SORL1;S100A11;CD55;ITGB4;LAMA3;S100A6;TINAGL1;FOXQ1;LAMC2;CXCL16;PLAUR;CAPN2;ECM1;EMP1;ANXA3;PRSS22;PHLDA2;ARL1;PDZK1IP1;TNFAIP8;PPIC;S100A14;EPS8L1;MSLN;KRT18;CCND1;GJB3;GCNT3;PPL;FOSL1;S100A4;PLCD3;ANXA1;CLIC3;SH3KBP1;FKBP9;S100A16;EPHA4;RHOD;CTSH;TIMP2;TMEM43;AKAP13;CNN2	REC_up	published_signature	regenerative_interpretation	Ogden et al., Cell Genomics 2025; PMID 40393458
UPR	targeted_predeclared	10358	2000	HALLMARK_G2M_CHECKPOINT	-0.4372035456882693	-2.1053095812236644	0.0	0.0002733609731650645	0.0015	83/158	28.79%	MAP3K20;MNAT1;CKS2;UCK2;CENPE;DMD;KIF20B;MYC;BUB1;ILF3;SLC12A2;ODC1;ABL1;KIF15;TOP2A;CENPF;RASAL2;TTK;KNL1;DBF4;POLQ;FANCC;ORC6;NUSAP1;SMARCC1;PRIM2;NASP;CDC27;WRN;KIF4A;PRC1;TRA2B;SRSF1;SRSF2;EGF;LMNB1;TACC3;SRSF10;RBL1;MKI67;UBE2C;TPX2;E2F3;CHEK1;LBR;RACGAP1;CDK1;KIF22;AURKB;STIL;DTYMK;KIF11;PTTG1;MEIS2;EZH2;CUL4A;NDC80;CHAF1A;FOXN3;MCM6;ORC5;KIF2C;MEIS1;ATRX;POLA2;HNRNPU;SQLE;NSD2;STAG1;AURKA;SMC4;CUL5;STMN1;PDS5B;TFDP1;POLE;HIRA;NOTCH2;ODF2;DKC1;NCL;TGFB1;MTF2	REC_down	MSigDB_h.all	proliferation	Molecular Signatures Database
UPR	targeted_predeclared	10358	2000	OGDEN_STATE_COLONOCYTE_MARKERS	-0.5578973121787759	-2.009387790472813	0.0	0.0003644812975534193	0.0025	14/33	14.25%	SHISA9;VAV3;CFTR;NXPE4;GRM8;ADAMTSL1;SLC4A10;PLCL1;NOVA1;FOXP2;KAZN;PLA2R1;PRKG1;SAMD3	REC_down	source_state_marker	rival_state	Ogden et al., Cell Genomics 2025; PMID 40393458
UPR	targeted_predeclared	10358	2000	REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	0.5749368496946552	1.7241454714234365	0.005136986301369863	0.0029227486322671446	0.05	12/22	21.59%	PLOD2;COL17A1;P4HA2;P4HB;P4HA1;PPIB;COL16A1;P3H2;PLOD3;PLOD1;COL22A1;COLGALT1	REC_up	MSigDB_c2.cp.reactome	pengwinkler_axis	Molecular Signatures Database
UPR	targeted_predeclared	10358	2000	GOBP_TISSUE_REGENERATION	0.45282756968747384	1.5280985949000239	0.024899598393574297	0.018647217348722423	0.288	17/36	28.04%	MDK;PPARD;CDKN1A;EPPK1;RUNX1;ANXA1;AKIRIN1;CFLAR;SELENON;IFRD1;DUSP10;CD81;PTPN12;PPP3CA;LARGE1;YAP1;CD9	REC_up	MSigDB_c5.go.bp	regenerative_interpretation	Molecular Signatures Database
UPR	targeted_predeclared	10358	2000	OGDEN_STATE_TA1_MARKERS	-0.4349300818769237	-1.5279513894005805	0.028169014084507043	0.025817425243367203	0.1855	9/30	12.80%	NOX1;BRIP1;PDE3A;TOP2A;ATAD2;ACSS3;RRM2;DIAPH3;FREM1	REC_down	source_state_marker	rival_state	Ogden et al., Cell Genomics 2025; PMID 40393458
UPR	targeted_predeclared	10358	2000	PENGWINKLER_PALMITATE_UP_TOP100	0.3306859682654296	1.240834833939993	0.14910226385636222	0.14998111692851882	0.919	17/63	16.52%	LDHA;SLC16A3;MAL2;NEBL;PGRMC1;PTPRB;MTUS1;CPE;DSTN;MACC1;RHOB;EPB41L1;ID1;PSMC3;WWC2;TTC9;CLMN	REC_up	PengWinkler_perturbation	pengwinkler_axis	Peng-Winkler et al., Nature 2026; DOI 10.1038/s41586-026-10686-2
UPR	targeted_predeclared	10358	2000	GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS	0.42637056038577814	1.1120272968510958	0.32568402471315094	0.3007877233206964	0.9935	4/13	8.47%	ITGB1;ITGAV;HBEGF;ADAM17	REC_up	MSigDB_c5.go.bp	repair_interpretation	Molecular Signatures Database
UPR	targeted_predeclared	10358	2000	HALLMARK_FATTY_ACID_METABOLISM	-0.1941500442465703	-0.8986006831163486	0.7323420074349443	0.7648900372942471	0.9985	21/116	12.95%	HSPH1;HIBCH;MAOA;HMGCS2;ODC1;SUCLG2;RAP1GDS1;ALDH1A1;HMGCS1;METAP1;SUCLG1;UROS;AADAT;PTPRG;ACSM3;HSDL2;D2HGDH;HSD17B4;HSP90AA1;HSD17B7;ACADM	REC_down	MSigDB_h.all	metabolic_cooption	Molecular Signatures Database
UPR	targeted_predeclared	10358	2000	GOBP_LIVER_REGENERATION	0.2954626171560624	0.844525766173978	0.673469387755102	0.7884563725378918	1.0	8/19	27.92%	CCND1;CEBPB;IHH;GUCD1;CLDN1;RAP1A;SLC7A5;SULF2	REC_up	MSigDB_c5.go.bp	regenerative_interpretation	Molecular Signatures Database
UPR	targeted_predeclared	10358	2000	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.24791201848014793	0.7623855851563888	0.8084074373484236	0.8841342988808426	1.0	9/25	24.74%	PPARD;ADAM17;NCSTN;MAML1;CSNK1E;CTNNB1;NCOR2;HDAC5;TCF7	REC_up	MSigDB_h.all	metabolic_cooption	Molecular Signatures Database
