gene	retained
FFAR2	TRUE
FFAR4	TRUE
FGA	TRUE
FGB	TRUE
FGD1	TRUE
FGD2	TRUE
FGD3	TRUE
FGD4	TRUE
FGD5	TRUE
FGD6	TRUE
FGF1	TRUE
FGF10	FALSE
FGF11	TRUE
FGF12	TRUE
FGF13	TRUE
FGF14	TRUE
FGF16	FALSE
FGF17	TRUE
FGF18	TRUE
FGF19	TRUE
FGF2	TRUE
FGF20	FALSE
FGF21	TRUE
FGF22	TRUE
FGF23	FALSE
FGF3	FALSE
FGF4	FALSE
FGF5	FALSE
FGF6	FALSE
FGF7	TRUE
FGF8	TRUE
FGF9	TRUE
FGFBP1	TRUE
FGFBP2	FALSE
FGFBP3	TRUE
FGFR1	TRUE
FGFR1OP	TRUE
FGFR1OP2	TRUE
FGFR2	TRUE
FGFR3	TRUE
FGFR4	TRUE
FGFRL1	TRUE
FGG	TRUE
FGGY	TRUE
FGL1	TRUE
FGL2	TRUE
FGR	TRUE
FH	TRUE
FHAD1	TRUE
FHDC1	TRUE
FHIT	TRUE
FHL2	TRUE
FHL3	TRUE
FHL5	FALSE
FHOD1	TRUE
FHOD3	TRUE
FIBCD1	TRUE
FIBIN	TRUE
FIBP	TRUE
FICD	TRUE
FIG4	TRUE
FIGLA	TRUE
FIGN	TRUE
FIGNL1	TRUE
FIGNL2	TRUE
FILIP1	TRUE
FILIP1L	TRUE
FIP1L1	TRUE
FIS1	TRUE
FITM1	TRUE
FITM2	TRUE
FIZ1	TRUE
FJX1	TRUE
FKBP10	TRUE
FKBP11	TRUE
FKBP14	TRUE
FKBP15	TRUE
FKBP1B	TRUE
FKBP3	TRUE
FKBP5	TRUE
FKBP6	FALSE
FKBP7	TRUE
FKBP8	TRUE
FKBP9	TRUE
FKBPL	TRUE
FKRP	TRUE
FKTN	TRUE
FLACC1	TRUE
FLAD1	TRUE
FLCN	TRUE
FLG	TRUE
FLG2	FALSE
FLI1	TRUE
FLII	TRUE
FLNA	TRUE
FLNB	TRUE
FLNC	TRUE
FLOT1	TRUE
FLOT2	TRUE
FLRT1	FALSE
FLRT2	TRUE
FLRT3	TRUE
FLT3	TRUE
FLT3LG	TRUE
FLT4	TRUE
FLVCR1	TRUE
FLVCR2	TRUE
FLYWCH2	TRUE
FMC1	TRUE
FMN1	TRUE
FMN2	FALSE
FMNL1	TRUE
FMNL2	TRUE
FMNL3	TRUE
FMO1	TRUE
FMO2	TRUE
FMO3	TRUE
FMO4	TRUE
FMO5	TRUE
FMOD	TRUE
FMR1	TRUE
FMR1NB	FALSE
FN1	TRUE
FN3K	TRUE
FN3KRP	TRUE
FNBP1	TRUE
FNBP1L	TRUE
FNBP4	TRUE
FNDC1	TRUE
FNDC10	TRUE
FNDC11	TRUE
FNDC3A	TRUE
FNDC3B	TRUE
FNDC4	TRUE
FNDC5	TRUE
FNDC7	FALSE
FNDC8	FALSE
FNDC9	FALSE
FNIP1	TRUE
FNIP2	TRUE
FNTB	TRUE
FOCAD	TRUE
FOLR1	TRUE
FOLR2	TRUE
FOPNL	TRUE
FOS	TRUE
FOSB	TRUE
FOSL1	TRUE
FOSL2	TRUE
FOXA1	TRUE
FOXA2	TRUE
FOXA3	TRUE
FOXB1	TRUE
FOXB2	TRUE
FOXC1	TRUE
FOXC2	TRUE
FOXD1	TRUE
FOXD2	TRUE
FOXD3	FALSE
FOXD4	TRUE
FOXD4L6	TRUE
FOXE1	TRUE
FOXE3	TRUE
FOXF1	TRUE
FOXF2	TRUE
FOXG1	TRUE
FOXI1	FALSE
FOXI2	TRUE
FOXI3	FALSE
FOXJ1	TRUE
FOXJ2	TRUE
FOXJ3	TRUE
FOXK1	TRUE
FOXK2	TRUE
FOXL1	TRUE
FOXL2	TRUE
FOXL2NB	FALSE
FOXM1	TRUE
FOXN1	FALSE
FOXN2	TRUE
FOXN3	TRUE
FOXN4	FALSE
FOXO1	TRUE
FOXO3	TRUE
FOXO4	TRUE
FOXO6	TRUE
FOXP1	TRUE
FOXP2	TRUE
FOXP3	TRUE
FOXP4	TRUE
FOXQ1	TRUE
FOXR1	FALSE
FOXRED1	TRUE
FOXRED2	TRUE
FOXS1	TRUE
FP565260.1	TRUE
FPGS	TRUE
FPGT	TRUE
FPR1	TRUE
FPR2	TRUE
FPR3	TRUE
FRA10AC1	TRUE
FRAS1	TRUE
FRAT1	TRUE
FRAT2	TRUE
FREM1	TRUE
FREM2	TRUE
FREM3	FALSE
FRG1	TRUE
FRK	TRUE
FRMD1	TRUE
FRMD3	TRUE
FRMD4A	TRUE
FRMD4B	TRUE
FRMD5	TRUE
FRMD6	TRUE
FRMD7	FALSE
FRMD8	TRUE
FRMPD1	TRUE
FRMPD2	TRUE
FRMPD3	TRUE
FRMPD4	FALSE
FRRS1	TRUE
FRRS1L	FALSE
FRS2	TRUE
FRS3	TRUE
FRY	TRUE
FRYL	TRUE
FRZB	TRUE
FSCB	FALSE
FSCN1	TRUE
FSCN3	TRUE
FSD1	TRUE
FSD1L	TRUE
FSD2	FALSE
FSHB	FALSE
FSHR	FALSE
FSIP1	TRUE
FSIP2	FALSE
FST	TRUE
FSTL1	TRUE
FSTL3	TRUE
FSTL4	FALSE
FSTL5	FALSE
FTCD	TRUE
FTCDNL1	TRUE
FTH1	TRUE
FTHL17	FALSE
FTL	TRUE
FTMT	FALSE
FTSJ1	TRUE
FTSJ3	TRUE
FUBP1	TRUE
FUBP3	TRUE
FUCA2	TRUE
FUNDC1	TRUE
FUNDC2	TRUE
FUOM	TRUE
FURIN	TRUE
FUS	TRUE
FUT1	TRUE
FUT10	TRUE
FUT11	TRUE
FUT3	TRUE
FUT4	TRUE
FUT5	FALSE
FUT6	TRUE
FUT7	TRUE
FUT8	TRUE
FUT9	FALSE
FUZ	TRUE
FXR1	TRUE
FXR2	TRUE
FXYD1	TRUE
FXYD2	TRUE
FXYD3	TRUE
FXYD4	FALSE
FXYD5	TRUE
FXYD6	TRUE
FXYD7	TRUE
FYB1	TRUE
FYB2	TRUE
FYCO1	TRUE
FYN	TRUE
FZD1	TRUE
FZD2	TRUE
FZD3	TRUE
FZD4	TRUE
FZD5	TRUE
FZD6	TRUE
FZD7	TRUE
FZD8	TRUE
FZD9	TRUE
FZR1	TRUE
G0S2	TRUE
G2E3	TRUE
G3BP2	TRUE
G6PC	TRUE
G6PC2	FALSE
G6PC3	TRUE
G6PD	TRUE
GAA	TRUE
GAB1	TRUE
GAB2	TRUE
GAB3	TRUE
GAB4	FALSE
GABARAP	TRUE
GABARAPL2	TRUE
GABBR1	TRUE
GABBR2	FALSE
GABPA	TRUE
GABPB1	TRUE
GABPB2	TRUE
GABRA1	FALSE
GABRA2	TRUE
GABRA3	TRUE
GABRA4	TRUE
GABRA5	FALSE
GABRA6	FALSE
GABRB1	TRUE
GABRB2	FALSE
GABRB3	FALSE
GABRD	TRUE
GABRE	TRUE
GABRG1	FALSE
GABRG2	FALSE
GABRG3	FALSE
GABRP	TRUE
GABRQ	FALSE
GABRR1	FALSE
GABRR2	TRUE
GABRR3	FALSE
GAD1	TRUE
GAD2	FALSE
GADD45A	TRUE
GADD45B	TRUE
GADD45G	TRUE
GADD45GIP1	TRUE
GADL1	FALSE
GAGE10	FALSE
GAK	TRUE
GAL	TRUE
GAL3ST1	TRUE
GAL3ST3	TRUE
GAL3ST4	TRUE
GALC	TRUE
GALE	TRUE
GALK2	TRUE
GALM	TRUE
GALNS	TRUE
GALNT1	TRUE
GALNT10	TRUE
GALNT11	TRUE
GALNT12	TRUE
GALNT13	FALSE
GALNT14	FALSE
GALNT15	FALSE
GALNT16	TRUE
GALNT17	TRUE
GALNT18	TRUE
GALNT2	TRUE
GALNT3	TRUE
GALNT4	TRUE
GALNT5	TRUE
GALNT6	TRUE
GALNT7	TRUE
GALNT8	TRUE
GALNT9	FALSE
GALNTL5	FALSE
GALNTL6	TRUE
GALP	FALSE
GALR1	FALSE
GALR2	TRUE
GALR3	FALSE
GALT	TRUE
GAMT	TRUE
GAN	TRUE
GANAB	TRUE
GANC	TRUE
GAP43	TRUE
GAPDHS	FALSE
GAPT	TRUE
GAPVD1	TRUE
GAREM1	TRUE
GAREM2	TRUE
GARNL3	TRUE
GARS	TRUE
GART	TRUE
GAS1	TRUE
GAS2	TRUE
GAS2L2	FALSE
GAS2L3	TRUE
GAS6	TRUE
GAS7	TRUE
GAS8	TRUE
GASK1A	TRUE
GASK1B	TRUE
GAST	FALSE
GATA1	FALSE
GATA2	TRUE
GATA3	TRUE
GATA4	TRUE
GATA5	TRUE
GATA6	TRUE
GATAD1	TRUE
GATAD2A	TRUE
GATAD2B	TRUE
GATB	TRUE
GATC	TRUE
GATD1	TRUE
GATM	TRUE
GBA	TRUE
GBE1	TRUE
GBF1	TRUE
GBGT1	TRUE
GBP1	TRUE
GBP2	TRUE
GBP4	TRUE
GBP5	TRUE
GBP6	FALSE
GBP7	TRUE
GBX1	TRUE
GBX2	TRUE
GC	TRUE
GCA	TRUE
GCAT	TRUE
GCC1	TRUE
GCC2	TRUE
GCDH	TRUE
GCFC2	TRUE
GCG	TRUE
GCGR	TRUE
GCH1	TRUE
GCHFR	TRUE
GCK	TRUE
GCKR	TRUE
GCLC	TRUE
GCLM	TRUE
GCM1	TRUE
GCM2	FALSE
GCN1	TRUE
GCNA	TRUE
GCNT1	TRUE
GCNT2	TRUE
GCNT3	TRUE
GCNT4	TRUE
GCNT7	TRUE
GCSAM	TRUE
GCSAML	FALSE
GCSAML-AS1	FALSE
GDA	TRUE
GDAP1	TRUE
GDAP1L1	TRUE
GDAP2	TRUE
GDE1	TRUE
GDF10	TRUE
GDF11	TRUE
GDF15	TRUE
GDF2	TRUE
GDF3	FALSE
GDF5	TRUE
GDF5OS	TRUE
GDF6	TRUE
GDF7	TRUE
GDF9	TRUE
GDI1	TRUE
GDI2	TRUE
GDNF	TRUE
GDPD1	TRUE
GDPD2	TRUE
GDPD3	TRUE
GDPD4	FALSE
GDPD5	TRUE
GDPGP1	TRUE
GEM	TRUE
GEMIN4	TRUE
GEMIN5	TRUE
GEMIN6	TRUE
GEMIN7	TRUE
GEN1	TRUE
GET1	TRUE
GET3	TRUE
GFAP	FALSE
GFER	TRUE
GFI1	TRUE
GFI1B	FALSE
GFM1	TRUE
GFM2	TRUE
GFOD1	TRUE
GFOD2	TRUE
GFPT1	TRUE
GFPT2	TRUE
GFRA1	TRUE
GFRA2	TRUE
GFRA3	TRUE
GFRA4	TRUE
GFRAL	FALSE
GFY	FALSE
GGA1	TRUE
GGA2	TRUE
GGA3	TRUE
GGACT	TRUE
GGCX	TRUE
GGH	TRUE
GGN	TRUE
GGNBP2	TRUE
GGPS1	TRUE
GGT1	FALSE
GGT2	TRUE
GGT5	TRUE
GGT6	TRUE
GGT7	TRUE
GGTLC1	FALSE
GH2	TRUE
GHDC	TRUE
GHITM	TRUE
GHR	TRUE
GHRH	FALSE
GHRL	TRUE
GHSR	FALSE
GID4	TRUE
GID8	TRUE
GIGYF1	TRUE
GIGYF2	TRUE
GIMAP1	TRUE
GIMAP2	TRUE
GIMAP4	TRUE
GIMAP5	TRUE
GIMAP6	TRUE
GIMAP7	TRUE
GIMAP8	TRUE
GIMD1	FALSE
GIN1	TRUE
GINM1	TRUE
GINS1	TRUE
GINS2	TRUE
GINS3	TRUE
GINS4	TRUE
GIP	FALSE
GIPC1	TRUE
GIPC2	TRUE
GIPC3	TRUE
GIPR	TRUE
GIT1	TRUE
GIT2	TRUE
GJA1	TRUE
GJA10	FALSE
GJA3	TRUE
GJA4	TRUE
GJA5	TRUE
GJA8	TRUE
GJA9	TRUE
GJB1	TRUE
GJB2	TRUE
GJB3	TRUE
GJB4	TRUE
GJB5	TRUE
GJB6	TRUE
GJB7	FALSE
GJC1	TRUE
GJC2	TRUE
GJC3	TRUE
GJD2	FALSE
GJD3	TRUE
GJD4	FALSE
GJE1	TRUE
GK2	TRUE
GK5	TRUE
GKAP1	TRUE
GKN1	FALSE
GKN2	FALSE
GLA	TRUE
GLB1	TRUE
GLB1L	TRUE
GLB1L2	TRUE
GLB1L3	FALSE
GLCCI1	TRUE
GLCE	TRUE
GLDC	TRUE
GLDN	TRUE
GLE1	TRUE
GLG1	TRUE
GLI1	TRUE
GLI2	TRUE
GLI3	TRUE
GLI4	TRUE
GLIPR1	TRUE
GLIPR1L1	FALSE
GLIPR1L2	TRUE
GLIPR2	TRUE
GLIS1	FALSE
GLIS2	TRUE
GLIS3	TRUE
GLMN	TRUE
GLMP	TRUE
GLO1	TRUE
GLOD4	TRUE
GLOD5	TRUE
GLP1R	FALSE
GLP2R	FALSE
GLRA1	FALSE
GLRA2	TRUE
GLRA3	FALSE
GLRA4	TRUE
GLRB	TRUE
GLRX	TRUE
GLRX2	TRUE
GLRX3	TRUE
GLRX5	TRUE
GLS	TRUE
GLS2	TRUE
GLT1D1	TRUE
GLT6D1	FALSE
GLT8D1	TRUE
GLT8D2	TRUE
GLTP	TRUE
GLTPD2	TRUE
GLUD1	TRUE
GLUL	TRUE
GLYAT	TRUE
GLYATL1	TRUE
GLYATL2	FALSE
GLYATL3	FALSE
GLYCTK	TRUE
GLYR1	TRUE
GM2A	TRUE
GMDS	TRUE
GMEB1	TRUE
GMEB2	TRUE
GMFG	TRUE
GMIP	TRUE
GML	FALSE
GMNC	FALSE
GMNN	TRUE
GMPPA	TRUE
GMPPB	TRUE
GMPR	TRUE
GMPR2	TRUE
GMPS	TRUE
GNA11	TRUE
GNA12	TRUE
GNA13	TRUE
GNA14	TRUE
GNA15	TRUE
GNAI1	TRUE
GNAI2	TRUE
GNAI3	TRUE
GNAL	TRUE
GNAO1	TRUE
GNAQ	TRUE
GNAT1	FALSE
GNAT2	TRUE
GNAT3	FALSE
GNAZ	TRUE
GNB1	TRUE
GNB1L	TRUE
GNB3	TRUE
GNB4	TRUE
GNB5	TRUE
GNE	TRUE
GNG10	TRUE
GNG11	TRUE
GNG12	TRUE
GNG13	FALSE
GNG14	FALSE
GNG2	TRUE
GNG3	FALSE
GNG4	TRUE
GNG5	TRUE
GNG7	TRUE
GNG8	FALSE
GNGT1	TRUE
GNGT2	TRUE
GNL1	TRUE
GNL2	TRUE
GNL3	TRUE
GNL3L	TRUE
GNLY	TRUE
GNMT	TRUE
GNPAT	TRUE
GNPDA1	TRUE
GNPDA2	TRUE
GNPNAT1	TRUE
GNPTAB	TRUE
GNPTG	TRUE
GNRH1	TRUE
GNRH2	TRUE
GNRHR	TRUE
GNS	TRUE
GOLGA1	TRUE
GOLGA3	TRUE
GOLGA5	TRUE
GOLGA6L7	FALSE
GOLGA7	TRUE
GOLGA7B	TRUE
GOLGB1	TRUE
GOLIM4	TRUE
GOLM1	TRUE
GOLPH3	TRUE
GOLPH3L	TRUE
GOLT1A	TRUE
GOLT1B	TRUE
GON4L	TRUE
GON7	TRUE
GOPC	TRUE
GORAB	TRUE
GORASP1	TRUE
GORASP2	TRUE
GOSR1	TRUE
GOT1	TRUE
GOT1L1	FALSE
GOT2	TRUE
GP1BB	TRUE
GP2	TRUE
GP5	FALSE
GP6	TRUE
GP9	FALSE
GPA33	TRUE
GPAA1	TRUE
GPALPP1	TRUE
GPAM	TRUE
GPANK1	TRUE
GPAT2	TRUE
GPAT3	TRUE
GPAT4	TRUE
GPATCH1	TRUE
GPATCH11	TRUE
GPATCH2	TRUE
GPATCH2L	TRUE
GPATCH3	TRUE
GPATCH4	TRUE
GPATCH8	TRUE
GPBAR1	TRUE
GPBP1	TRUE
GPBP1L1	TRUE
GPC1	TRUE
GPC2	TRUE
GPC3	TRUE
GPC4	TRUE
GPC5	TRUE
GPC6	TRUE
GPCPD1	TRUE
GPD1	TRUE
GPD1L	TRUE
GPER1	TRUE
GPHA2	TRUE
GPHB5	FALSE
GPHN	TRUE
GPI	TRUE
GPIHBP1	TRUE
GPKOW	TRUE
GPLD1	TRUE
GPM6A	FALSE
GPM6B	TRUE
GPN1	TRUE
GPN2	TRUE
GPN3	TRUE
GPNMB	TRUE
GPR1	FALSE
GPR101	FALSE
GPR107	TRUE
GPR108	TRUE
GPR119	FALSE
GPR12	TRUE
GPR132	TRUE
GPR135	TRUE
GPR137	TRUE
GPR137B	TRUE
GPR137C	TRUE
GPR139	TRUE
GPR141	TRUE
GPR142	FALSE
GPR143	TRUE
GPR146	TRUE
GPR148	TRUE
GPR149	FALSE
GPR15	TRUE
GPR150	TRUE
GPR151	TRUE
GPR152	FALSE
GPR153	TRUE
GPR155	TRUE
GPR156	FALSE
GPR157	TRUE
GPR158	TRUE
GPR160	TRUE
GPR161	TRUE
GPR162	TRUE
GPR17	FALSE
GPR171	TRUE
GPR173	TRUE
GPR174	TRUE
GPR176	TRUE
GPR179	FALSE
GPR18	TRUE
GPR180	TRUE
GPR182	FALSE
GPR183	TRUE
GPR19	TRUE
GPR20	TRUE
GPR25	TRUE
GPR26	TRUE
GPR27	TRUE
GPR3	TRUE
GPR31	TRUE
GPR32	FALSE
GPR33	FALSE
GPR34	TRUE
GPR35	TRUE
GPR37	TRUE
GPR37L1	TRUE
GPR39	TRUE
GPR4	TRUE
GPR45	TRUE
GPR55	TRUE
GPR6	TRUE
GPR61	FALSE
GPR62	FALSE
GPR63	TRUE
GPR65	TRUE
GPR68	TRUE
GPR78	TRUE
GPR83	FALSE
GPR84	TRUE
GPR85	TRUE
GPR87	FALSE
GPR88	TRUE
GPR89B	TRUE
GPRASP1	TRUE
GPRASP2	TRUE
GPRC5A	TRUE
GPRC5B	TRUE
GPRC5C	TRUE
GPRC5D	TRUE
GPRC6A	FALSE
GPRIN1	TRUE
GPRIN2	TRUE
GPRIN3	TRUE
GPS1	TRUE
GPSM1	TRUE
GPSM2	TRUE
GPSM3	TRUE
GPT	TRUE
GPT2	TRUE
GPX2	TRUE
GPX3	TRUE
GPX4	TRUE
GPX5	FALSE
GPX6	FALSE
GPX7	TRUE
GPX8	TRUE
GRAMD1A	TRUE
GRAMD1B	TRUE
GRAMD1C	TRUE
GRAMD2A	TRUE
GRAMD2B	TRUE
GRAP2	TRUE
GRASP	TRUE
GRB10	TRUE
GRB14	TRUE
GRB2	TRUE
GRB7	TRUE
GREB1	TRUE
GREB1L	TRUE
GREM1	TRUE
GREM2	TRUE
GRHL1	TRUE
GRHL2	TRUE
GRHL3	TRUE
GRHPR	TRUE
GRIA1	FALSE
GRIA2	FALSE
GRIA3	TRUE
GRIA4	FALSE
GRID1	TRUE
GRID2	FALSE
GRID2IP	FALSE
GRIFIN	FALSE
GRIK1	FALSE
GRIK2	TRUE
GRIK3	FALSE
GRIK4	FALSE
GRIK5	FALSE
GRIN1	TRUE
GRIN2A	FALSE
GRIN2B	TRUE
GRIN2D	TRUE
GRIN3A	FALSE
GRIN3B	TRUE
GRINA	TRUE
GRIP1	TRUE
GRIP2	TRUE
GRIPAP1	TRUE
GRK1	FALSE
GRK2	TRUE
GRK3	TRUE
GRK4	TRUE
GRK5	TRUE
GRK6	TRUE
GRK7	FALSE
GRM1	TRUE
GRM2	FALSE
GRM3	FALSE
GRM4	FALSE
GRM5	FALSE
GRM6	FALSE
GRM7	TRUE
GRM8	TRUE
GRN	TRUE
GRP	FALSE
GRPEL1	TRUE
GRPEL2	TRUE
GRPR	FALSE
GRSF1	TRUE
GRTP1	TRUE
GRWD1	TRUE
GRXCR1	FALSE
GRXCR2	FALSE
GSAP	TRUE
GSC	TRUE
GSC2	FALSE
GSDMA	TRUE
GSDMB	TRUE
GSDMC	FALSE
GSDMD	TRUE
GSDME	TRUE
GSE1	TRUE
GSG1	FALSE
GSG1L	FALSE
GSG1L2	FALSE
GSK3A	TRUE
GSK3B	TRUE
GSKIP	TRUE
GSN	TRUE
GSPT1	TRUE
GSPT2	TRUE
GSR	TRUE
GSS	TRUE
GSTA3	FALSE
GSTA4	TRUE
GSTA5	FALSE
GSTCD	TRUE
GSTK1	TRUE
GSTM1	FALSE
GSTM3	TRUE
GSTO1	TRUE
GSTO2	TRUE
GSTP1	TRUE
GSTT2B	TRUE
GSTT4	FALSE
GSTZ1	TRUE
GSX1	FALSE
GSX2	FALSE
GTDC1	TRUE
GTF2A1	TRUE
GTF2A2	TRUE
GTF2B	TRUE
GTF2E1	TRUE
GTF2E2	TRUE
GTF2F1	TRUE
GTF2F2	TRUE
GTF2H1	TRUE
GTF2H3	TRUE
GTF2H4	TRUE
GTF2H5	TRUE
GTF2I	TRUE
GTF2IRD1	TRUE
GTF3A	TRUE
GTF3C1	TRUE
GTF3C2	TRUE
GTF3C3	TRUE
GTF3C4	TRUE
GTF3C5	TRUE
GTF3C6	TRUE
GTPBP1	TRUE
GTPBP10	TRUE
GTPBP2	TRUE
GTPBP3	TRUE
GTPBP4	TRUE
GTPBP6	TRUE
GTPBP8	TRUE
GTSE1	TRUE
GTSF1	TRUE
GTSF1L	TRUE
GUCA1B	TRUE
GUCA1C	FALSE
GUCA2A	TRUE
GUCA2B	TRUE
GUCD1	TRUE
GUCY1A1	TRUE
GUCY1A2	TRUE
GUCY1B1	TRUE
GUCY2C	TRUE
GUCY2F	FALSE
GUF1	TRUE
GUK1	TRUE
GULP1	TRUE
GVQW3	TRUE
GXYLT1	TRUE
GXYLT2	TRUE
GYG1	TRUE
GYG2	TRUE
GYPC	TRUE
GYS1	TRUE
GYS2	TRUE
GZF1	TRUE
GZMA	TRUE
GZMB	TRUE
GZMH	FALSE
GZMK	TRUE
GZMM	TRUE
H1F0	TRUE
H1FNT	FALSE
H1FOO	TRUE
H1FX	TRUE
H2AFJ	TRUE
H2AFX	TRUE
H2AFY	TRUE
H2AFY2	TRUE
H2BFM	FALSE
H2BFWT	FALSE
H3.Y	TRUE
H3F3A	TRUE
H3F3B	TRUE
H3F3C	FALSE
H6PD	TRUE
HAAO	TRUE
HABP2	TRUE
HABP4	TRUE
HACD1	TRUE
HACD2	TRUE
HACD3	TRUE
HACD4	TRUE
HACE1	TRUE
HACL1	TRUE
HADH	TRUE
HADHA	TRUE
HADHB	TRUE
HAGH	TRUE
HAGHL	TRUE
HAL	TRUE
HAMP	TRUE
HAND1	FALSE
HAND2	TRUE
HAO1	TRUE
HAO2	TRUE
HAP1	FALSE
HAPLN1	TRUE
HAPLN2	FALSE
HAPLN4	TRUE
HARBI1	TRUE
HARS	TRUE
HARS2	TRUE
HAS1	TRUE
HAS2	TRUE
HAS3	TRUE
HASPIN	TRUE
HAT1	TRUE
HAUS2	TRUE
HAUS3	TRUE
HAUS4	TRUE
HAUS5	TRUE
HAUS6	TRUE
HAUS8	TRUE
HAVCR1	TRUE
HAVCR2	TRUE
HAX1	TRUE
HBA2	TRUE
HBEGF	TRUE
HBM	FALSE
HBP1	TRUE
HBQ1	TRUE
HBS1L	TRUE
HCAR1	TRUE
HCCS	TRUE
HCFC1	TRUE
HCFC1R1	TRUE
HCFC2	TRUE
HCK	TRUE
HCLS1	TRUE
HCN1	TRUE
HCN2	TRUE
HCN3	TRUE
HCN4	FALSE
HCRTR1	FALSE
HCRTR2	TRUE
HCST	TRUE
HDAC1	TRUE
HDAC10	TRUE
HDAC11	TRUE
HDAC2	TRUE
HDAC3	TRUE
HDAC4	TRUE
HDAC5	TRUE
HDAC6	TRUE
HDAC7	TRUE
HDAC8	TRUE
HDAC9	TRUE
HDC	TRUE
HDDC2	TRUE
HDDC3	TRUE
HDGF	TRUE
HDGFL1	TRUE
HDGFL2	TRUE
HDGFL3	TRUE
HDHD2	TRUE
HDHD3	TRUE
HDHD5	TRUE
HDLBP	TRUE
HDX	TRUE
HEATR1	TRUE
HEATR3	TRUE
HEATR4	FALSE
HEATR5B	TRUE
HEATR6	TRUE
HEATR9	FALSE
HEBP1	TRUE
HEBP2	TRUE
HECA	TRUE
HECTD1	TRUE
HECTD2	TRUE
HECTD3	TRUE
HECTD4	TRUE
HECW1	TRUE
HECW2	TRUE
HEG1	TRUE
HELB	TRUE
HELLS	TRUE
HELQ	TRUE
HELT	FALSE
HELZ	TRUE
HELZ2	TRUE
HEMGN	FALSE
HEMK1	TRUE
HENMT1	TRUE
HEPACAM	FALSE
HEPACAM2	TRUE
HEPH	TRUE
HEPHL1	FALSE
HEPN1	FALSE
HERC1	TRUE
HERC2	TRUE
HERC3	TRUE
HERC4	TRUE
HERC5	TRUE
HERC6	TRUE
HERPUD1	TRUE
HERPUD2	TRUE
HES2	TRUE
HES4	TRUE
HES5	TRUE
HES6	TRUE
HES7	FALSE
HESX1	TRUE
HEXA	TRUE
HEXB	TRUE
HEXD	TRUE
HEXIM1	TRUE
HEXIM2	TRUE
HEY1	TRUE
HEY2	TRUE
HEYL	TRUE
HFE	TRUE
HFM1	FALSE
HGD	TRUE
HGF	TRUE
HGFAC	TRUE
HGH1	TRUE
HGS	TRUE
HGSNAT	TRUE
HHAT	TRUE
HHATL	FALSE
HHEX	TRUE
HHIP	TRUE
HHIPL1	TRUE
HHIPL2	FALSE
HHLA1	FALSE
HHLA2	TRUE
HHLA3	TRUE
HIBADH	TRUE
HIC1	TRUE
HIC2	TRUE
HID1	TRUE
HIF1A	TRUE
HIF1AN	TRUE
HIF3A	TRUE
HIGD1B	TRUE
HIGD1C	FALSE
HIGD2B	FALSE
HILPDA	TRUE
HINFP	TRUE
HINT1	TRUE
HINT2	TRUE
HINT3	TRUE
HIP1	TRUE
HIP1R	TRUE
HIPK1	TRUE
HIPK2	TRUE
HIPK3	TRUE
HIPK4	FALSE
HIRA	TRUE
HIRIP3	TRUE
HIST1H1B	TRUE
HIST1H1D	TRUE
HIST1H1E	TRUE
HIST1H2AA	TRUE
HIST1H2AC	TRUE
HIST1H2AE	TRUE
HIST1H2AG	TRUE
HIST1H2AI	FALSE
HIST1H2AK	TRUE
HIST1H2BA	FALSE
HIST1H2BB	TRUE
HIST1H2BG	TRUE
HIST1H2BH	TRUE
HIST1H2BN	TRUE
HIST1H3G	TRUE
HIST1H3H	TRUE
HIST1H4B	FALSE
HIST1H4C	TRUE
HIST1H4E	FALSE
HIST1H4I	FALSE
HIST1H4J	TRUE
HIST2H2BE	TRUE
HIST3H2A	TRUE
HIST3H2BB	TRUE
HIST3H3	FALSE
HIVEP2	TRUE
HIVEP3	TRUE
HJURP	TRUE
HJV	TRUE
HK1	TRUE
HK2	TRUE
HK3	TRUE
HKDC1	TRUE
HLCS	TRUE
HLF	TRUE
HLTF	TRUE
HLX	TRUE
HM13	TRUE
HMBOX1	TRUE
HMBS	TRUE
HMCES	TRUE
HMCN1	TRUE
HMCN2	FALSE
HMG20A	TRUE
HMG20B	TRUE
HMGA1	TRUE
HMGA2	TRUE
HMGB4	FALSE
HMGCL	TRUE
HMGCLL1	TRUE
HMGCR	TRUE
HMGCS2	TRUE
HMGN3	TRUE
HMGN4	TRUE
HMGN5	TRUE
HMGXB3	TRUE
HMGXB4	TRUE
HMHB1	FALSE
HMMR	TRUE
HMOX1	TRUE
HMOX2	TRUE
HMSD	FALSE
HMX1	FALSE
HMX2	TRUE
HMX3	TRUE
HNF1A	TRUE
HNF1B	TRUE
HNF4A	TRUE
HNF4G	TRUE
HNMT	TRUE
HNRNPA0	TRUE
HNRNPA2B1	TRUE
HNRNPA3	TRUE
HNRNPC	TRUE
HNRNPCL3	FALSE
HNRNPD	TRUE
HNRNPDL	TRUE
HNRNPF	TRUE
HNRNPH3	TRUE
HNRNPK	TRUE
HNRNPLL	TRUE
HNRNPR	TRUE
HNRNPU	TRUE
HNRNPUL1	TRUE
HNRNPUL2	TRUE
HOGA1	TRUE
HOMER1	TRUE
HOMER2	TRUE
HOMER3	TRUE
HOMEZ	TRUE
HOOK1	TRUE
HOOK2	TRUE
HOOK3	TRUE
HOPX	TRUE
HORMAD1	TRUE
HORMAD2	FALSE
HOXA1	TRUE
HOXA10	TRUE
HOXA11	TRUE
HOXA13	TRUE
HOXA2	TRUE
HOXA3	TRUE
