study	patient	scoring	model	n_cells	n_samples	gene	rho	z
Ogden_2025	CRC01	fixed_background	common	342	1	PRKCI	0.07762403394475809	0.07778050766422039
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	CLDN1	0.11937005759032641	0.11994193122489202
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	CLDN10	0.14589543510411365	0.14694401106189417
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	CLDN11	0.0021807711174651884	0.002180774574551675
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	CLDN12	0.04216191382134277	0.04218692321966684
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	CLDN14	-0.10893023516470668	-0.10936417680542249
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	CLDN15	0.02956141630095572	0.02957003183597888
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	CLDN16	0.07118048420914275	0.07130106679494848
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	CLDN17	NA	NA
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	CLDN18	0.05605804368499961	0.05611687553289818
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	CLDN19	NA	NA
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	CLDN2	-0.10074351819083135	-0.10108643275651255
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	CLDN20	-0.09744979379548108	-0.09776003956373625
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	CLDN22	NA	NA
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	CLDN23	0.0367170039101616	0.03673351713683247
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	CLDN3	0.06630530638452231	0.06640273158173707
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	CLDN4	0.14874080697206496	0.14985250707558498
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	CLDN5	0.04642159691375389	0.046454985729031686
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	CLDN6	0.03950171319831939	0.039522278420358596
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	CLDN7	0.23825403558568375	0.24292225524884942
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	CLDN8	NA	NA
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	CLDN9	0.050992482307394296	0.051036748839293336
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	CRB3	0.01417731796820683	0.01417826794580477
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	F11R	0.09201900180366633	0.09228005289339737
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	PALS1	-0.042386331305441824	-0.04241174247953893
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	PARD3	-0.007275090695685604	-0.007275219049202455
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	PARD6A	0.1114964812348458	0.111961979844156
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	PARD6B	0.2125795732495591	0.21587146394123866
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	PARD6G	-0.004858826349387878	-0.004858864585967034
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	PATJ	0.03902505630669792	0.03904488556442731
Ogden_2025	CRC01	fixed_background	state_enhanced	342	1	PRKCI	0.05567118252113872	0.05572880324680341
Ogden_2025	CRC02	fixed_background	common	706	1	CLDN1	-0.011283552291577596	-0.011284031196676482
Ogden_2025	CRC02	fixed_background	common	706	1	CLDN10	-0.05396791447570164	-0.054020400721310965
Ogden_2025	CRC02	fixed_background	common	706	1	CLDN11	0.0012142205051233032	0.0012142211018449842
Ogden_2025	CRC02	fixed_background	common	706	1	CLDN12	-0.02336719480289606	-0.02337144922715543
Ogden_2025	CRC02	fixed_background	common	706	1	CLDN14	-0.05135825197677231	-0.05140347894896243
Ogden_2025	CRC02	fixed_background	common	706	1	CLDN15	0.034437383809591895	0.03445100698587912
Ogden_2025	CRC02	fixed_background	common	706	1	CLDN16	-0.07151007645338678	-0.07163234529920845
Ogden_2025	CRC02	fixed_background	common	706	1	CLDN17	NA	NA
Ogden_2025	CRC02	fixed_background	common	706	1	CLDN18	NA	NA
Ogden_2025	CRC02	fixed_background	common	706	1	CLDN19	NA	NA
Ogden_2025	CRC02	fixed_background	common	706	1	CLDN2	-0.029005884974684936	-0.029014023700482942
Ogden_2025	CRC02	fixed_background	common	706	1	CLDN20	-0.06237063080915042	-0.06245169600949886
Ogden_2025	CRC02	fixed_background	common	706	1	CLDN22	NA	NA
Ogden_2025	CRC02	fixed_background	common	706	1	CLDN23	0.0533671713606953	0.053417922326593134
Ogden_2025	CRC02	fixed_background	common	706	1	CLDN3	-0.0030858835986954957	-0.003085893394042987
Ogden_2025	CRC02	fixed_background	common	706	1	CLDN4	0.2645964441519147	0.2710444648358688
Ogden_2025	CRC02	fixed_background	common	706	1	CLDN5	0.06611233911440051	0.06620891469370165
Ogden_2025	CRC02	fixed_background	common	706	1	CLDN6	0.031140905383695985	0.031150977604727556
Ogden_2025	CRC02	fixed_background	common	706	1	CLDN7	0.0751679881298233	0.07531004207518767
Ogden_2025	CRC02	fixed_background	common	706	1	CLDN8	NA	NA
Ogden_2025	CRC02	fixed_background	common	706	1	CLDN9	0.06708135652314505	0.06718224905425793
Ogden_2025	CRC02	fixed_background	common	706	1	CRB3	-0.006166273618487009	-0.006166351773534107
Ogden_2025	CRC02	fixed_background	common	706	1	F11R	0.09643215856423312	0.09673275023469574
Ogden_2025	CRC02	fixed_background	common	706	1	PALS1	0.01990757045983273	0.019910200950808928
Ogden_2025	CRC02	fixed_background	common	706	1	PARD3	-0.017064776186460025	-0.017066432934349576
Ogden_2025	CRC02	fixed_background	common	706	1	PARD6A	0.06350932840218276	0.06359492255256254
Ogden_2025	CRC02	fixed_background	common	706	1	PARD6B	0.12424494087061029	0.12489024333267759
Ogden_2025	CRC02	fixed_background	common	706	1	PARD6G	0.0038357535959975325	0.0038357724079850436
Ogden_2025	CRC02	fixed_background	common	706	1	PATJ	0.009223510735743151	0.009223772306799901
Ogden_2025	CRC02	fixed_background	common	706	1	PRKCI	0.047229130873889455	0.04726429423526442
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	CLDN1	-0.018995690363816563	-0.018997975636510043
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	CLDN10	-0.04351856659866293	-0.0435460706314433
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	CLDN11	-0.0026912371967513795	-0.002691243694105879
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	CLDN12	-0.028942639748919984	-0.02895072533522043
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	CLDN14	-0.060550596144483125	-0.06062475975104044
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	CLDN15	0.024514105832961052	0.024519018117848616
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	CLDN16	-0.07871147021959381	-0.07887462934907147
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	CLDN17	NA	NA
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	CLDN18	NA	NA
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	CLDN19	NA	NA
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	CLDN2	-0.030384782726856102	-0.030394138675223305
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	CLDN20	-0.07564504622079707	-0.07578982830852071
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	CLDN22	NA	NA
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	CLDN23	0.050536523821219474	0.05057961228832975
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	CLDN3	-0.0021173006172491523	-0.0021173037811836647
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	CLDN4	0.2512104581400615	0.2567043848556839
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	CLDN5	0.05367191680615044	0.053723543176955886
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	CLDN6	0.018347353305624443	0.018349412449755197
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	CLDN7	0.06304150498334925	0.06312521853424166
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	CLDN8	NA	NA
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	CLDN9	0.053493480304118816	0.053544592889273684
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	CRB3	-0.0025337127049333843	-0.002533718126846146
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	F11R	0.07900206982917081	0.07916704732985762
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	PALS1	0.02493890089217887	0.02494407306205338
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	PARD3	-0.022904156081637112	-0.022908162518999523
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	PARD6A	0.05559840524611313	0.055655800009915074
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	PARD6B	0.11450627403397588	0.11501070518697329
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	PARD6G	0.00265708208050959	0.0026570883336113535
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	PATJ	0.030188073300093064	0.030197248646955378
Ogden_2025	CRC02	fixed_background	state_enhanced	706	1	PRKCI	0.04196918016771437	0.04199384791671011
Ogden_2025	CRC03	fixed_background	common	452	1	CLDN1	0.21297593089040537	0.21628661740061478
Ogden_2025	CRC03	fixed_background	common	452	1	CLDN10	0.0398213661195034	0.03984243496260572
Ogden_2025	CRC03	fixed_background	common	452	1	CLDN11	-0.023302147296795563	-0.023306366282921483
Ogden_2025	CRC03	fixed_background	common	452	1	CLDN12	0.11669974307352875	0.11723388587650209
Ogden_2025	CRC03	fixed_background	common	452	1	CLDN14	0.019422345426610706	0.019424788193803843
Ogden_2025	CRC03	fixed_background	common	452	1	CLDN15	0.07211595153654538	0.07224136116256066
Ogden_2025	CRC03	fixed_background	common	452	1	CLDN16	0.1348080052750022	0.1356336578681868
Ogden_2025	CRC03	fixed_background	common	452	1	CLDN17	NA	NA
Ogden_2025	CRC03	fixed_background	common	452	1	CLDN18	-0.050074034297422576	-0.05011594940109804
Ogden_2025	CRC03	fixed_background	common	452	1	CLDN19	NA	NA
Ogden_2025	CRC03	fixed_background	common	452	1	CLDN2	-0.10025493026236557	-0.10059285968335793
Ogden_2025	CRC03	fixed_background	common	452	1	CLDN20	0.0023854844110498884	0.0023854889359602115
Ogden_2025	CRC03	fixed_background	common	452	1	CLDN22	-0.03525515404561426	-0.035269771462718626
Ogden_2025	CRC03	fixed_background	common	452	1	CLDN23	0.054388737372759406	0.05444246249880764
Ogden_2025	CRC03	fixed_background	common	452	1	CLDN3	-0.02687389830918292	-0.026880370614561923
Ogden_2025	CRC03	fixed_background	common	452	1	CLDN4	0.18264723468381944	0.18471992050683814
Ogden_2025	CRC03	fixed_background	common	452	1	CLDN5	NA	NA
Ogden_2025	CRC03	fixed_background	common	452	1	CLDN6	NA	NA
Ogden_2025	CRC03	fixed_background	common	452	1	CLDN7	0.12567312094222263	0.12634107810240833
Ogden_2025	CRC03	fixed_background	common	452	1	CLDN8	NA	NA
Ogden_2025	CRC03	fixed_background	common	452	1	CLDN9	-0.03525515404561426	-0.035269771462718626
Ogden_2025	CRC03	fixed_background	common	452	1	CRB3	0.07587618402062844	0.07602230042281802
Ogden_2025	CRC03	fixed_background	common	452	1	F11R	0.12810187122571448	0.12880957353309616
Ogden_2025	CRC03	fixed_background	common	452	1	PALS1	0.05980767392034865	0.05987913719894436
Ogden_2025	CRC03	fixed_background	common	452	1	PARD3	0.09419858127193814	0.09447869382394217
Ogden_2025	CRC03	fixed_background	common	452	1	PARD6A	0.04310911235750465	0.043135846768160256
Ogden_2025	CRC03	fixed_background	common	452	1	PARD6B	0.23015577735925596	0.23435395124246391
Ogden_2025	CRC03	fixed_background	common	452	1	PARD6G	-0.054284477355991505	-0.05433789374616295
Ogden_2025	CRC03	fixed_background	common	452	1	PATJ	0.0061476917143893145	0.00614776916499826
Ogden_2025	CRC03	fixed_background	common	452	1	PRKCI	-0.04283445350869233	-0.04286067980140349
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	CLDN1	0.15600222301056765	0.1572865557781422
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	CLDN10	0.028594731867920956	0.028602529270652752
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	CLDN11	-0.09718841044175937	-0.0974961569744361
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	CLDN12	0.14016131721720695	0.14109012210766042
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	CLDN14	-0.006175627833682106	-0.006175706344957273
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	CLDN15	0.021946528978064	0.021950053512884746
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	CLDN16	0.0960514098963516	0.09634844191346204
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	CLDN17	NA	NA
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	CLDN18	-0.0023570515493919106	-0.0023570559144239452
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	CLDN19	NA	NA
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	CLDN2	-0.0781025081831933	-0.07826190044678201
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	CLDN20	0.00843182316931806	0.008432022999802743
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	CLDN22	-0.04790306787280532	-0.04793975952302881
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	CLDN23	0.09537214150247457	0.09566289335742392
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	CLDN3	-0.01842839525612162	-0.018430481810976368
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	CLDN4	0.1371498236484437	0.13801959400607805
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	CLDN5	NA	NA
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	CLDN6	NA	NA
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	CLDN7	0.08884885113205492	0.08908375922392003
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	CLDN8	NA	NA
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	CLDN9	-0.04790306787280532	-0.04793975952302881
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	CRB3	0.03577452874322882	0.035789802088769675
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	F11R	0.10191180620737389	0.10226684050763823
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	PALS1	0.06855041351209777	0.06865809371466072
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	PARD3	0.11086886843653411	0.11132651162818674
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	PARD6A	0.0115956585850807	0.011596178341717495
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	PARD6B	0.11236118657172614	0.1128376557621892
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	PARD6G	-0.06218158792962065	-0.06226191710725995
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	PATJ	0.021510315377856797	0.021513633861408518
Ogden_2025	CRC03	fixed_background	state_enhanced	452	1	PRKCI	-0.08397122898112241	-0.08416943326345444
Ogden_2025	CRC04	fixed_background	common	2678	1	CLDN1	0.06814749791228565	0.06825328702252498
Ogden_2025	CRC04	fixed_background	common	2678	1	CLDN10	0.02029431897866681	0.02029710580259667
Ogden_2025	CRC04	fixed_background	common	2678	1	CLDN11	-0.006800648752979326	-0.006800753596556543
Ogden_2025	CRC04	fixed_background	common	2678	1	CLDN12	0.011154058642768276	0.011154521247357163
Ogden_2025	CRC04	fixed_background	common	2678	1	CLDN14	0.013124650770623247	0.013125404450471273
Ogden_2025	CRC04	fixed_background	common	2678	1	CLDN15	0.03730809175529403	0.03732541585833719
Ogden_2025	CRC04	fixed_background	common	2678	1	CLDN16	0.008406540320173786	0.008406738358415463
Ogden_2025	CRC04	fixed_background	common	2678	1	CLDN17	NA	NA
Ogden_2025	CRC04	fixed_background	common	2678	1	CLDN18	NA	NA
Ogden_2025	CRC04	fixed_background	common	2678	1	CLDN19	8.560014265015702e-05	8.560014285923207e-05
Ogden_2025	CRC04	fixed_background	common	2678	1	CLDN2	-0.01072303570305932	-0.010723446722122209
Ogden_2025	CRC04	fixed_background	common	2678	1	CLDN20	0.01491806073171097	0.014919167543698271
Ogden_2025	CRC04	fixed_background	common	2678	1	CLDN22	NA	NA
Ogden_2025	CRC04	fixed_background	common	2678	1	CLDN23	0.06615512670081251	0.06625189024100932
Ogden_2025	CRC04	fixed_background	common	2678	1	CLDN3	0.19975685210166763	0.20247928781731078
Ogden_2025	CRC04	fixed_background	common	2678	1	CLDN4	0.19019382585084796	0.19253826192530724
Ogden_2025	CRC04	fixed_background	common	2678	1	CLDN5	0.04265034618440437	0.042676235512969514
Ogden_2025	CRC04	fixed_background	common	2678	1	CLDN6	0.017653240600823114	0.017655074744201155
Ogden_2025	CRC04	fixed_background	common	2678	1	CLDN7	0.12572718415395293	0.12639600925539293
Ogden_2025	CRC04	fixed_background	common	2678	1	CLDN8	0.013283290557378697	0.013284071900411093
Ogden_2025	CRC04	fixed_background	common	2678	1	CLDN9	0.004156556923547581	0.00415658086135919
Ogden_2025	CRC04	fixed_background	common	2678	1	CRB3	0.026828938745434624	0.02683537861163144
Ogden_2025	CRC04	fixed_background	common	2678	1	F11R	0.06462532991453317	0.06471552382853198
Ogden_2025	CRC04	fixed_background	common	2678	1	PALS1	0.0058861615834658034	0.005886229563959362
Ogden_2025	CRC04	fixed_background	common	2678	1	PARD3	-0.09035362417724746	-0.0906007112345178
Ogden_2025	CRC04	fixed_background	common	2678	1	PARD6A	0.021363555957362855	0.02136680696749512
Ogden_2025	CRC04	fixed_background	common	2678	1	PARD6B	0.10237633585364628	0.10273626789165592
Ogden_2025	CRC04	fixed_background	common	2678	1	PARD6G	0.011868101596599406	0.011868658858326255
Ogden_2025	CRC04	fixed_background	common	2678	1	PATJ	0.011149945641228152	0.011150407734231121
Ogden_2025	CRC04	fixed_background	common	2678	1	PRKCI	0.013191971984961411	0.013192737322926414
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	CLDN1	0.06956553106958806	0.06967807565891747
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	CLDN10	0.026242992188734805	0.026249019148715965
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	CLDN11	-0.01584519961894953	-0.01584652590535979
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	CLDN12	0.007022061944516394	0.00702217736571052
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	CLDN14	0.01659844290756798	0.016599967495899155
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	CLDN15	0.04463471950782483	0.0446643962852914
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	CLDN16	0.006397334089689055	0.006397421364015258
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	CLDN17	NA	NA
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	CLDN18	NA	NA
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	CLDN19	0.0102099902543211	0.010210345052917123
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	CLDN2	-0.002729577563945505	-0.0027295843429669233
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	CLDN20	0.019015505847187586	0.01901779828007349
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	CLDN22	NA	NA
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	CLDN23	0.05664609189224758	0.05670679708602095
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	CLDN3	0.17308877342484533	0.17484909056032222
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	CLDN4	0.15357519574552317	0.1547999492118338
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	CLDN5	0.04165759676796803	0.04168171880052933
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	CLDN6	0.026881391215522313	0.026887868937748416
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	CLDN7	0.11297274407421862	0.1134570761109231
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	CLDN8	0.02007869426278371	0.020081393184052245
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	CLDN9	-0.00610158150835335	-0.006101657229241296
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	CRB3	0.004154036565028202	0.00415406045932131
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	F11R	0.06024230712459177	0.060315342056030015
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	PALS1	0.0046466120076821445	0.004646645449786873
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	PARD3	-0.06908608410886123	-0.06919631330635129
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	PARD6A	0.015310383775294631	0.015311580234962884
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	PARD6B	0.06808993068870582	0.06819545143258193
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	PARD6G	0.009483023136737096	0.009483307414317074
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	PATJ	0.02531766546823463	0.02532307695731456
Ogden_2025	CRC04	fixed_background	state_enhanced	2678	1	PRKCI	0.015024510506001313	0.015025641183026146
Ogden_2025	CRC05	fixed_background	common	654	1	CLDN1	0.0932016946895346	0.09347297724954254
Ogden_2025	CRC05	fixed_background	common	654	1	CLDN10	0.0660259664175264	0.06612216331547334
Ogden_2025	CRC05	fixed_background	common	654	1	CLDN11	NA	NA
Ogden_2025	CRC05	fixed_background	common	654	1	CLDN12	0.059127890914305876	0.05919694163818039
Ogden_2025	CRC05	fixed_background	common	654	1	CLDN14	-0.00424674893673223	-0.004246774466872735
Ogden_2025	CRC05	fixed_background	common	654	1	CLDN15	-0.09490032460314103	-0.09518676707622464
Ogden_2025	CRC05	fixed_background	common	654	1	CLDN16	0.06510075086952527	0.06519295344122343
Ogden_2025	CRC05	fixed_background	common	654	1	CLDN17	NA	NA
Ogden_2025	CRC05	fixed_background	common	654	1	CLDN18	NA	NA
Ogden_2025	CRC05	fixed_background	common	654	1	CLDN19	0.027839754695954073	0.027846950461148615
Ogden_2025	CRC05	fixed_background	common	654	1	CLDN2	0.026828977541206212	0.02683541743534807
Ogden_2025	CRC05	fixed_background	common	654	1	CLDN20	-0.016433316884235608	-0.01643479641776771
Ogden_2025	CRC05	fixed_background	common	654	1	CLDN22	NA	NA
Ogden_2025	CRC05	fixed_background	common	654	1	CLDN23	-0.03973919468975115	-0.039760133292825135
Ogden_2025	CRC05	fixed_background	common	654	1	CLDN3	0.11925797440683189	0.11982822940093318
Ogden_2025	CRC05	fixed_background	common	654	1	CLDN4	0.21481536394679962	0.21821424255392924
Ogden_2025	CRC05	fixed_background	common	654	1	CLDN5	NA	NA
Ogden_2025	CRC05	fixed_background	common	654	1	CLDN6	-0.012462475688923436	-0.012463120945130999
Ogden_2025	CRC05	fixed_background	common	654	1	CLDN7	0.057164588506115686	0.0572269781713143
Ogden_2025	CRC05	fixed_background	common	654	1	CLDN8	NA	NA
Ogden_2025	CRC05	fixed_background	common	654	1	CLDN9	0.02611591969438588	0.026121859503563438
Ogden_2025	CRC05	fixed_background	common	654	1	CRB3	0.024882698316837613	0.02488783558864919
Ogden_2025	CRC05	fixed_background	common	654	1	F11R	0.1755906131820475	0.17742935730770237
Ogden_2025	CRC05	fixed_background	common	654	1	PALS1	0.05065796558623219	0.05070136575224418
Ogden_2025	CRC05	fixed_background	common	654	1	PARD3	-0.00816541515576932	-0.008165596636672141
Ogden_2025	CRC05	fixed_background	common	654	1	PARD6A	-0.0451275093955665	-0.045158180820422986
Ogden_2025	CRC05	fixed_background	common	654	1	PARD6B	0.15978242611446053	0.16116341399246847
Ogden_2025	CRC05	fixed_background	common	654	1	PARD6G	0.06074398533329637	0.060818862869960175
