pair_id	regulon_id	candidate_class	side	program_id	gene_role	gene	mean_expression	detected_epithelial_cells	expression_bin
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLC1A5	0.385947621086862	3484	21
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLC1A7	0.05561797551773964	799	15
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLC22A25	0.000624648635142754	16	5
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLC31A1	0.21949175464659454	2670	19
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLC35B3	0.4079160583786997	4559	21
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLC35D2	0.36817392454252174	4146	21
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLC4A10	5.151584617646153	3246	24
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLC7A1	0.9686341948378647	7143	23
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLCO2B1	0.11495282431736653	1703	17
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SMARCAD1	0.7616948832692778	6691	23
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SMILR	0.0025933836816855265	39	8
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SMIM11A	0.004365953870266122	69	10
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SMO	0.021964177106722316	324	13
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SNHG29	1.3859703096997036	8212	24
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SNRNP200	0.548478217265751	5365	22
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SNU13	0.48459392907029875	4463	22
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SNX13	1.953049379171293	10826	24
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SOCS2	0.010686660457764908	173	12
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SOHLH2	0.0002355264190641898	4	2
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SORBS2	2.048251134401792	8553	24
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SP110	0.18123970978956605	2148	19
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SP5	0.05012381976293435	577	15
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SPARCL1	0.0345907570354482	493	14
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SPATA12	0.03968442020637267	571	15
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SPATA6	0.32091984122077605	3425	21
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SPDYE16	0.016589722416522876	258	13
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SPECC1L	0.7216127389013783	6343	23
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SRR	0.043356931141057396	635	15
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SRRM1	1.005422654377693	8131	23
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SRSF11	2.396285539530774	12251	24
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	STEAP1	0.10557758944404955	1370	17
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	STX18-AS1	0.4822336166056449	4623	22
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	STX7	0.5835098628231866	5612	22
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SUSD3	0.02277273232022704	338	13
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SYCP2L	0.017812131368448964	249	13
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SYNC	0.10595551079727923	1449	17
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SYT10	0.000901089286705907	15	5
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TAB3	0.3846351512926444	4217	21
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TAF2	1.1149616315490811	8281	24
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TAFA1	0.02605421255485832	257	14
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TAGLN	0.04461010636720168	726	15
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TAS2R31	0.00941113560313965	148	11
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TATDN3	0.08439412375356972	1171	17
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TAX1BP1	2.480231662178634	11737	24
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TBCE	0.04499780071378155	673	15
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TBL1X	0.7894724928965604	6127	23
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TBPL1	0.20603363921189677	2455	19
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TCAP	0.006627432097723854	107	11
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TCF19	0.05426244800240764	714	15
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TCL1A	3.1023396641634835e-15	2	0
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TCP1	0.5202238612908747	4764	22
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TERC	0.015019921871789108	233	13
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TFAP2A-AS1	0.021840380191862532	318	13
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TGFBI	1.2544468415692722	6324	24
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	THAP5	0.09068310381031952	1271	17
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	THEMIS	0.00018765072862971628	328	2
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	THNSL1	0.042333045632188815	615	15
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	THORLNC	0.054689724237290745	750	15
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	THSD4	1.43962767408963	7446	24
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TIGAR	0.7855118753886359	3407	23
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TIGD2	0.025307650471978676	377	14
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TLR5	0.020261797527380342	327	13
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TLX1	0.02221377607481763	335	13
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TMCC1	2.036385311521316	10103	24
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TMED4	0.5553201891822084	5286	22
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TMEM145	0.007514908517931287	116	11
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TMEM38B	0.3872500225660517	4059	21
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TNPO3	1.0380460438104149	8083	23
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TOP2A	0.7736513387167291	3276	23
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TRIM35	0.09170236177097912	1241	17
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TRIM39	0.05270745424515705	788	15
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TRIP11	0.638656850924937	5999	22
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TRIQK	0.45542015943873493	4414	22
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TRIR	0.4902347667546837	4910	22
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TRIT1	0.357698322083383	4072	21
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TRMU	0.18688839574586608	2490	19
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TRPM2	0.04490852129831049	749	15
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TRPT1	0.1029103231374951	1465	17
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TSC22D2	1.3709349012388319	8479	24
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TSPAN19	0.000179139073586522	3	2
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TTC13	0.49105880797389734	4774	22
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TTC29	0.008014427873909418	84	11
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TTLL10	0.039222091181347105	533	15
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TYW1	1.0932011447599703	8070	23
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	UBE2C	0.3426245070351179	2435	21
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	UBOX5-AS1	0.09010036878980772	1231	17
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	UBXN4	1.277888170243415	9153	24
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	UCHL3	0.870835595790223	7041	23
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	UNC5CL	0.04806842719959767	644	15
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	UNC93B1	0.17280492906240133	2211	19
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	UQCRHL	0.014398587648065389	229	12
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	USP35	0.019735726226581707	312	13
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	UVRAG-DT	0.00490085653752671	70	10
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	VAX1	0.0006871134986570056	11	5
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	VCX3A	5.800165252285229e-05	1	0
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	VIRMA	0.6870738475057172	6128	23
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	VPS13C	2.0344275514475894	11308	24
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	VPS72	0.10986328851767832	1500	17
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	VRK2	1.1118705203925765	7894	24
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	VWCE	0.039014910320941086	530	15
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	WASIR1	0.0006871134986570056	11	5
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	WDPCP	0.8184406508347382	6207	23
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	WDR83OS	0.39078802411576635	4068	21
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	WNK1	1.3200558990089286	8790	24
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	WRNIP1	0.30710851099186	3638	21
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	YIPF1	0.1101055678797661	1528	17
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	YY1AP1	0.46410357906322613	4894	22
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	Z69733.1	0.011186358094163261	170	12
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	Z93943.1	0.012415979697707432	190	12
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	Z97192.3	0.011759412483016613	190	12
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	Z99127.4	0.008986951778529092	136	11
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZCRB1	0.21902203044212856	2531	19
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZFAND3	4.09778220482899	13194	24
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZFHX4-AS1	0.012222550547363488	157	12
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZKSCAN5	0.09006385405510856	1262	17
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF148	1.8001122055364132	10212	24
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF232	0.044711592622383826	666	15
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF236-DT	0.04746147900311571	711	15
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF253	0.1852256686223263	2331	19
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF274	0.1905355790142594	2462	19
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF30	0.04621129157623751	671	15
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF304	0.005472563358404343	90	10
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF362	0.0955855563981998	1340	17
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF486	0.10453455103308215	1343	17
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF488	0.005276015104333972	80	10
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF497	0.029943761227467343	439	14
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF512	0.21726569656778885	2569	19
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF562	0.4461911197858112	4643	22
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF66	0.19905776878204204	2417	19
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF800	0.9954889751372726	7440	23
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF93	0.1067314273392999	1301	17
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZP3	0.1995429448381758	2433	19
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZRANB2	1.8597981590316672	10809	24
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZXDA	0.008631912845385437	140	11
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN10	0.056173523262270895	559	15
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN11	0.05206503404900215	630	15
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN12	0.35629173620880966	3840	21
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN14	0.0043030364386962335	90	10
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN18	0.0502327584232892	363	15
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN19	0.0006246486351427324	10	5
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN2	0.16305492584818077	1257	19
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN20	0.04594191429847199	683	15
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN22	6.246486351427322e-05	1	0
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN23	0.032262158632889025	471	14
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN3	2.661804816738723	10314	24
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN5	0.0001732363102698182	26	2
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN6	0.0027116388166276164	40	8
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN7	1.4741119457904046	8689	24
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN8	0.002238685450761499	27	8
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN9	0.006655118021471372	100	11
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CRB3	0.09467347039892827	1233	17
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	F11R	0.6222576551035556	5590	22
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	PARD3	6.531203660078736	13625	24
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	PARD6A	0.0160638824923435	249	13
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	PARD6B	0.7400831427771648	6111	23
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	PARD6G	0.011561133025268743	197	12
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	PATJ	4.934652310828392	14145	24
hnf4a__tight_junction	HNF4A	lineage_WNT_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	PRKCI	0.7339433990253689	6415	23
jun__tight_junction	JUN	exploratory_source_regulon	a	JUN	control	ABCC10	0.14080351687541	1883	18
jun__tight_junction	JUN	exploratory_source_regulon	a	JUN	control	AC004158.1	0.15396319698241923	1827	18
jun__tight_junction	JUN	exploratory_source_regulon	a	JUN	control	AC005089.1	0.045725812489181096	670	15
jun__tight_junction	JUN	exploratory_source_regulon	a	JUN	control	AC006230.1	0.21484656654192624	2646	19
jun__tight_junction	JUN	exploratory_source_regulon	a	JUN	control	AC009690.2	0.04460536405836006	670	15
jun__tight_junction	JUN	exploratory_source_regulon	a	JUN	control	AC010359.3	0.050075238035012425	752	15
jun__tight_junction	JUN	exploratory_source_regulon	a	JUN	control	AC021218.1	0.09579630615233269	1285	17
jun__tight_junction	JUN	exploratory_source_regulon	a	JUN	control	AC022031.2	0.11141678957304924	846	17
jun__tight_junction	JUN	exploratory_source_regulon	a	JUN	control	AC022973.3	0.042017058873729134	631	15
jun__tight_junction	JUN	exploratory_source_regulon	a	JUN	control	AC025442.2	0.025563585771426603	357	14
jun__tight_junction	JUN	exploratory_source_regulon	a	JUN	control	AC048382.5	0.028446829792218454	427	14
jun__tight_junction	JUN	exploratory_source_regulon	a	JUN	control	AC053513.1	0.3539511474354726	3895	21
jun__tight_junction	JUN	exploratory_source_regulon	a	JUN	control	AC060809.1	0.04830306240840495	667	15
jun__tight_junction	JUN	exploratory_source_regulon	a	JUN	control	AC068587.4	1.0350356786834418	5482	23
jun__tight_junction	JUN	exploratory_source_regulon	a	JUN	control	AC073569.2	0.08365123447230216	1061	17
jun__tight_junction	JUN	exploratory_source_regulon	a	JUN	control	AC087071.2	0.10970582096914291	1480	17
jun__tight_junction	JUN	exploratory_source_regulon	a	JUN	control	AC087190.1	0.03532239450521665	528	14
jun__tight_junction	JUN	exploratory_source_regulon	a	JUN	control	AC090015.1	0.8602752955255151	4990	23
