pair_id	priority	side	program_id	gene_role	gene	mean_expression	detected_epithelial_cells	expression_bin
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AP000708.1	0.004466748336646878	68	10
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AP000842.3	0.0009776662675167831	16	6
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AP001160.4	0.0020113485978408945	36	8
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AP001266.1	0.005755144407199773	90	10
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AP001437.2	0.0022700433262998897	38	8
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AP001599.1	0.0008745080891998252	11	5
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AP002075.1	0.007765050951638813	106	11
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AP002370.2	0.002113211198871457	34	8
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AP002381.2	0.06293887358273552	886	16
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AP002518.1	0.0008406162492801043	14	5
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AP002528.1	0.00012492972702854644	2	1
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AP002856.4	0.00012492972702854644	2	1
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AP002961.1	0.014469274166068337	201	12
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AP003049.2	0.002417545748185875	41	8
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AP003059.2	0.04318198913324259	607	15
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AP003071.2	0.021747116939334503	326	13
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AP003100.3	0.00012492972702854644	2	1
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AP006248.4	0.0003684964627864865	11	3
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AP006545.1	0.007207964717489208	111	11
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AP1M1	0.08572601998378793	1241	17
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AP2A2	0.4560491077695449	4877	22
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	APOBEC3B	0.006862846236366241	104	11
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AQP1	0.05894258718452773	864	16
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	ARHGAP30	0.017839564617203228	397	13
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	ARHGAP39	0.3238820153781219	3542	21
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	ARHGEF33	0.005067514028411586	80	10
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	ARL9	0.009597596356554366	131	11
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	ARMH3	0.7684147547097653	6699	23
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	ARNTL	0.057886107109016455	953	16
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	ASIP	0.05269320613626473	723	15
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	ASRGL1	0.10068277210914939	1224	17
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	ASZ1	0.0008449340434053255	14	5
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	ATG9B	0.05737930817371433	701	15
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	ATP12A	0.008282275329531817	113	11
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	ATP8B3	0.002558348059665408	44	8
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AUP1	0.4349975877165882	4566	22
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	AVP	0.0002498594540570929	4	3
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	B3GALT4	0.03853731184315434	592	15
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	B4GAT1	0.038001239249511036	565	15
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	BABAM2	1.8677295964460001	10521	24
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	BAIAP2-DT	0.034217589503113814	498	14
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	BAZ2B	3.1484888373923057	12497	24
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	BCAS4	0.11679571656070084	1500	17
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	BCL11B	0.4075195267251999	3989	21
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	BECN1	0.2486460772770851	2980	20
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	BFAR	0.302758011847569	3489	21
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	BGLAP	0.011964715408038302	188	12
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	BLOC1S3	0.020811346664562136	321	13
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	BLOC1S4	0.07949590615593541	1107	16
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	BNIPL	0.009844978880008052	149	12
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	BOP1	0.20364108114822163	2283	19
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	BPTF	2.06539924677609	11189	24
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	BROX	0.3120133169151294	3459	21
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	BTAF1	0.8371548676663528	7118	23
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	BTBD19	0.017082366864625935	287	13
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	BTN1A1	0.0013095742051163117	18	6
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	BUD23	0.5333991350288573	5174	22
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	BX072579.2	0.00012492972702854644	2	1
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	C10ORF99	0.2472897182026808	2634	20
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	C11ORF1	0.08886015154195602	1206	17
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	C11ORF96	0.007227426939698445	154	11
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	C12ORF74	0.07616295277405896	933	16
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	C14ORF132	0.0009424842523454691	26	6
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	C17ORF64	0.0025975720928881245	41	8
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	C19ORF54	0.04015213178883889	599	15
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	C19ORF73	0.014137648491404028	216	12
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	C1ORF137	0.00012492972702854644	2	1
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	C1QTNF12	0.011636375945306492	176	12
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	C1QTNF7	0.016037133428197386	245	13
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	C21ORF62-AS1	0.09953385904488123	1284	17
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	C22ORF15	0.0003123243175713661	3	3
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	C2ORF49	0.16849278220082484	2242	19
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	C3ORF20	0.011041021323217439	160	12
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	C5ORF52	0.015246878424458694	230	13
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	C6ORF201	0.00468699096538742	75	10
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	C6ORF47-AS1	0.0009313389492314899	15	6
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	C8ORF31	0.018340177813090986	279	13
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	C8ORF34	0.0070371492460134565	108	11
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	C9ORF153	0.025208658922306115	351	14
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CABP7	0.002173166248515259	21	8
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CAMKV	0.015797681689031555	233	13
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CAMSAP2	0.7906739219182651	6478	23
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CAPN14	0.014262667731510808	138	12
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CAPNS1	0.3816347403926629	3845	21
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CARF	0.24773568257124545	2983	20
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CC2D1A	0.34966569138880815	4023	21
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CCDC157	0.0179674281261722	277	13
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CCDC160	0.0008745080891998252	11	5
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CCDC192	0.17704604020742098	1741	19
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CCDC32	0.17393090628104732	2277	19
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CCDC39-AS1	0.00036507892581835564	6	3
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CCDC84-DT	0.013110278670513358	203	12
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CCDC89	0.001982945785716663	30	8
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CCSER2	1.5312065506824348	8111	24
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CD101	0.01497310726161124	231	13
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CD1C	0.00010241617886283717	4	1
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CD74	0.5136699590136709	4930	22
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CDK11B	0.20658200396924933	2626	19
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CEL	0.22495477115335757	1668	20
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CEMIP2	1.9058987357192911	9465	24
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CEP131	0.04494327289248424	668	15
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CEP89	0.27889421089829397	3219	20
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CFAP44	0.7587763653032937	6478	23
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CFHR5	0.0002638279318415652	12	3
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CHD3	0.19553076727220914	2517	19
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CHORDC1	0.35131056599974836	3730	21
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CHPF2	0.09979845501063153	1436	17
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CHRM2	0.004884496036151621	80	10
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CHST15	0.031044703938812146	546	14
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CIAO2A	0.24074116992960867	2955	20
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CLEC20A	0.0003676782006423324	6	3
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CLIP1	0.8545859991420669	6620	23
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CLUL1	0.005041417689689483	73	10
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CNEP1R1	0.07934821207695063	1180	16
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	COMMD6	0.6608850679664777	5730	23
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	COPS9	0.2136290185127883	2550	19
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CPLX2	0.05609588884713091	733	15
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CPZ	0.00011380745340118894	2	1
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CRIPAK	0.04647347713605456	712	15
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CRY1	0.3767462638299567	3446	21
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CTNNB1	3.238721031091281	11252	24
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CTSA	0.6629054446481448	5638	23
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CTXND2	0.0012101975764509843	19	6
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CWC27	0.7477592395953512	5980	23
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CYB5B	1.2055449121315152	7645	24
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CYTOR	0.29955047062211937	3190	20
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	CZIB	0.08332829951525118	1151	17
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	D2HGDH	0.3120238102534566	3793	21
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	DANCR	0.3398509819508048	3767	21
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	DAW1	0.0019988756324567434	28	8
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	DCST2	0.01017066337635012	156	12
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	DDAH2	0.2855603030697599	3158	20
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	DDHD2	0.21876180056547478	2817	19
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	DDN-AS1	0.05210592598328022	693	15
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	DECR1	0.7580883720655476	6606	23
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	DEFB118	6.246486351427322e-05	1	1
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	DEFB132	6.246486351427322e-05	1	1
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	DENND3	0.30837240573341124	3377	21
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	DENND5B	0.7054593905353254	5278	23
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	DEPTOR	0.5913165105045213	5106	22
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	DESI1	0.23483688342175837	2775	20
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	DHRS13	0.03415983136436377	521	14
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	DLGAP4	0.9158888350674483	7210	23
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	DNAJA1	0.57618801035599	5043	22
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	DNAL4	0.022060310448181825	343	13
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	DOCK9-DT	0.005991710100579619	94	10
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	DPY19L4	0.677638408288316	5941	23
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	DSG1	0.002129790855009541	34	8
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	DSTYK	0.24070972101261948	2833	20
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	DTX3	0.013338422471756263	212	12
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	DYNC1H1	1.1151853021429998	7764	24
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	EDA	0.6098002312787875	3228	22
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	EDEM2	0.23768000631130148	3009	20
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	EDN2	0.031866417732235176	273	14
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	EFHD1	0.019237843356727322	274	13
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	EGOT	0.025990847391834698	285	14
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	EIF3D	0.6012710498664394	5205	22
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	EML3	0.05431081197871524	827	15
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	ENDOG	0.07792629762386585	1079	16
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	ERICH5	0.0057837431618018905	90	10
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	ERICH6	0.0069547526408525575	102	11
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	ERLEC1	0.31601529200628503	3601	21
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	ERMP1	0.32705531434389096	3649	21
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	ERN1	0.33128658039809983	3626	21
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	ERO1B	0.07657936267153106	1045	16
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	ESX1	6.246486351427322e-05	1	1
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	ETS2	2.185590080917347	9687	24
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	EVPLL	0.004701845132401341	75	10
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	EWSAT1	0.0028669385826932433	43	8
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	EXOC4	6.06468087963831	13996	24
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	EXT1	6.864405033087136	13604	24
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	F10-AS1	0.00012492972702854644	2	1
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FAF2	0.5180331319914955	5209	22
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FAM110B	0.008064747293699704	143	11
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FAM171B	0.008159130810295089	129	11
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FAM182A	0.035290795980904795	516	14
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FAM81A	0.20042197599618938	2323	19
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FAM83B	0.7357729955194284	5760	23
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FANCL	0.8491856426892278	6573	23
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FANK1	0.19422338754301696	2280	19
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FASTKD1	0.7314048542007756	6328	23
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FBP2	0.02381330657417839	362	13
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FBXO31	0.3704552223810637	4245	21
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FGF19	0.016821077102440983	163	13
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FHOD3	0.40061363949417683	2698	21
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FIBCD1	0.027331790707233343	349	14
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FIS1	0.38639458038461555	3982	21
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FKBP3	0.33649524759476307	3618	21
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FMNL3	0.05765534160208241	831	16
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FOCAD	2.7727248675149085	11297	24
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FOXO4	0.015721310271456665	240	13
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FP700111.1	0.004955966156600855	84	10
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FRAS1	0.5547569692935349	3268	22
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FRRS1L	0.005488319432417477	86	10
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FSTL3	0.057927804009341805	763	16
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FTL	4.266052253156667	12421	24
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	FZD8	0.012518315898247694	198	12
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	G6PD	0.06308668123595279	858	16
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	GABRA5	0.00036919403659969006	6	3
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	GALC	0.10660276190074747	1345	17
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	GALK1	0.06208596859369052	887	16
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	GANC	0.3485364502955443	3920	21
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	GCSAM	0.009063768729561007	145	11
actin_tight_junction	secondary	a	ACTIN_TURNOVER_UNION	control	GEN1	0.36110259170601955	3222	21
